par_id,rmse,nse,r,re,mae,LL
p0032,1.99588555952471,0.7070937554381,0.912921016135758,-0.116282874071921,1.52227729955551,39160.2498862506
p0033,1.87491055310542,0.74152504658241,0.875253262706498,-0.0139167000272016,1.38482339222496,35253.4247122026
p0034,2.71996014958075,0.456020615865182,0.855733107240621,-0.169558293205155,2.05984954748247,67648.837726293
p0035,1.81056108552184,0.758962995056498,0.947732240969084,-0.121390662500926,1.42213736619477,33274.7880181332
p0036,1.71942004425544,0.782619126705168,0.939548602085242,-0.103820012537984,1.33083694955829,30590.5909527876
p0037,2.26653748669802,0.622268527803017,0.824914435554485,-0.0326361889053861,1.70590407204943,48785.1382858789
p0038,1.40959959905239,0.853900444805745,0.931535968480486,0.0202509704279483,1.01767518304221,22502.4932155443
p0039,2.3196011191542,0.604374771803182,0.81784328951851,0.0109849727999234,1.79792967577122,50815.4942230243
p0040,2.14416623389973,0.661955196968345,0.862302258151661,-0.081163367762831,1.58580677737943,44281.9996286799
p0041,2.56070030551619,0.517858110853909,0.867664466941815,-0.157323402262266,1.96369290935474,60632.3049709725
p0042,1.73546657484842,0.778542768815215,0.89303071328817,-0.0141917700865616,1.28434084551578,31053.1242210332
p0043,2.02295309668216,0.699095290023558,0.885460963162364,-0.0885680482507104,1.51030819560657,40067.814052355
p0044,2.80429279549778,0.421765405339692,0.855641421466963,-0.180569141023599,2.14114898184595,71535.6835103324
p0045,2.12290827422489,0.66862494094861,0.90636654869678,-0.127796609281998,1.60566751616951,43525.2018781296
p0046,2.14168965609135,0.66273565022954,0.882351517284326,-0.106896851914028,1.58460352126477,44193.4437149552
p0047,2.08637786541293,0.679931236668019,0.85035427390918,0.0138642887138371,1.58434672800711,42242.3071833973
p0048,2.5727835339077,0.513297189934409,0.798558947742307,0.0468403802849947,1.96993152686184,61149.8202912799
p0049,2.40757700118927,0.573795794597429,0.848085433210621,-0.115883744090486,1.7614786769913,54285.20778803
p0050,2.20827031077851,0.641440011038257,0.830184299598279,-0.00846940594222925,1.70843132139354,46609.8021065486
p0051,2.45979536951323,0.555107260881429,0.877416542090763,-0.150966139619628,1.88709953041331,56405.7449959349
p0052,2.38471354362887,0.581852220310234,0.876768957300287,-0.139371593518437,1.78061129047455,53371.0670241616
p0053,1.85249135632004,0.747669505304446,0.89543985129672,-0.067138644554487,1.38914433336054,34556.2296544995
p0054,2.40934763782364,0.573168665926868,0.844073184531668,-0.11212336084816,1.76682986966895,54356.3663765142
p0055,2.55141232374005,0.521349346207838,0.883866996585964,-0.167123835833123,1.96184175313343,60236.163969112
p0056,2.00455705291982,0.704543055914931,0.858409864436178,-0.0154966674925757,1.51549590588958,39449.6708396149
p0057,2.33929393635045,0.597628743857934,0.812835864468919,-0.00541963160670445,1.80860818214712,51580.9477080784
p0058,1.26722785415965,0.881922600651815,0.96245149214063,-0.0682039923624895,0.99339615543811,19322.8952320799
p0059,1.932754090137,0.725330421755422,0.907779103092735,-0.101149327804632,1.44798495923371,37090.984845895
