par_id,rmse,nse,r,re,mae,LL
p0131,2.18144787521272,0.650251155605879,0.954450156467155,-0.207879817217973,1.93316172863177,45501.0678771342
p0132,1.04533600133048,0.919688373151839,0.976575739501419,-0.0814969252484485,0.862953893578356,15000.0520718847
p0133,2.32655350910472,0.602174425332999,0.937909479227588,-0.215879134979657,2.04141284026563,50943.4827122997
p0134,1.97859425316773,0.712273346484705,0.925255206546752,-0.134549163185001,1.5529614384946,38479.989491968
p0135,2.94860656346743,0.361000874607113,0.929236177511004,-0.279861207288822,2.62537642923428,78244.9756147923
p0136,2.70025926785258,0.464107673260482,0.958924631450505,-0.258357179642503,2.43700473452774,66573.0094179968
p0137,1.7295105491023,0.780156799189912,0.941242927754626,-0.137378945204707,1.48981513429146,30795.4005449223
p0138,3.08307388332124,0.30139052325906,0.959029788192065,-0.280862704774382,2.77518447189446,84993.0272951928
p0139,1.73513358517897,0.778724953847615,0.945971336568237,-0.144394167781495,1.4842393742306,30957.4892786683
p0140,2.50061641885817,0.540420376853861,0.970960008847435,-0.235173532600662,2.25850888803087,57934.2066585156
p0141,2.21389163841694,0.639770456370437,0.941629366224537,-0.204523467387976,1.92239664791215,46687.5111455952
p0142,1.9311913329709,0.72589483742101,0.945918979524728,-0.172449950745411,1.68344417512225,36938.0001776357
p0143,2.80590282889357,0.421355457090338,0.895428703777477,-0.22010901583329,2.25993775701019,71412.6749734525
p0144,2.32695097921213,0.602038484096088,0.962829038629031,-0.225591746534823,2.10072470049466,50958.8716249873
p0145,2.00764837789551,0.703761218714739,0.980833528590585,-0.194080270376141,1.82753145618489,39443.585189744
p0146,2.48508878020779,0.546110198054849,0.971283401689175,-0.229992345070088,2.2388908172996,57290.1036353289
p0147,2.06962719053211,0.685188309978504,0.9773411380863,-0.193634865298485,1.85566893393446,41546.0882814586
p0148,2.38319046276789,0.582569563194178,0.940809295529323,-0.224131055241385,2.08276631445369,53162.8056974545
p0149,2.30201254839205,0.610522851954839,0.96412422614153,-0.225679825669778,2.0733832143488,49998.4184236281
p0150,2.03357030435118,0.696062007497733,0.952850453005353,-0.190345351900876,1.78242449971746,40315.156553035
p0151,3.8557065990153,-0.0926336347796468,0.932484186598109,-0.34603245166025,3.46094477343917,129597.618975029
p0152,1.69785448338032,0.788130940147545,0.952901700671071,-0.128864267943887,1.3462686617513,29892.7063974793
p0153,1.70592504619822,0.786111960912888,0.943107770933111,-0.136528229753544,1.46752127333996,30121.2602628571
p0154,1.7322003543858,0.779472449229926,0.960794336749585,-0.159460804154547,1.51348462999544,30872.8707961963
p0155,1.45345896264321,0.844735504507588,0.945022869329925,-0.0875406978978888,1.26306015979928,23484.9178672982
p0156,1.70459415575841,0.786445563501825,0.981161276049647,-0.168315283502078,1.53691531656231,30083.4955548834
p0157,3.13679390303699,0.276833036168711,0.938696118982394,-0.298109801552323,2.82138672720042,87773.000710529
p0158,1.74422681521513,0.776399625949864,0.970313989916865,-0.167155374683834,1.52685835050221,31220.7226345041
p0159,2.93981937161585,0.364803783606698,0.965310368957931,-0.269142376774641,2.65529753171776,77814.4761145424
p0160,2.35599327052268,0.59204270907392,0.957137992990612,-0.208052794874397,2.04633238881749,52090.4201716719
p0161,2.05284447139769,0.690273259118016,0.945737414561517,-0.16676750694799,1.6574571042003,40970.4583982311
p0162,1.68075855630518,0.792376135874261,0.948010103128733,-0.138409077095414,1.44570369395492,29412.1388532615
p0163,2.51319395910489,0.535785585068851,0.948740804082621,-0.241376213762651,2.22476576223309,58458.8775216436
p0164,2.02171052968591,0.699596800451031,0.971884745071585,-0.198248125577556,1.81068285688801,39915.0085084597
p0165,2.45604906364735,0.55665615394973,0.973212826397174,-0.227738097444143,2.21476561473137,56096.273137965
p0166,2.75668248502303,0.441478235103879,0.932774477470532,-0.26100959458295,2.449556843916,69134.7225219437
p0167,2.01116398488154,0.70272281877016,0.934161998942504,-0.172483994970939,1.72776888289859,39561.134849031
p0168,2.69012314461418,0.468123343728483,0.949620276252769,-0.256705485017767,2.39870440377306,66118.4247487787
p0169,1.97830019161638,0.712358864835504,0.937509135847663,-0.170879040223689,1.7032573423166,38470.3085852502
p0170,1.97819219744674,0.712390268277519,0.965339380796907,-0.173999119740415,1.68587895363026,38466.7536313728
p0171,2.5190783090942,0.533609232592085,0.967424178052825,-0.246106866596221,2.298483706127,58705.2464601897
p0172,2.13411082157655,0.665265447638718,0.962804015476724,-0.205599960245883,1.92119527403169,43801.4097424145
p0173,2.3106262968075,0.607602681228527,0.961482005009133,-0.202591085880227,2.00325456470448,50328.9895833533
p0174,2.84351714291587,0.405737521956075,0.934595827122072,-0.269971026552508,2.535744506034,73180.6671265568
p0175,2.31394999031671,0.606472990603132,0.969027468564275,-0.222785712632032,2.08483710766497,50456.8735926005
p0176,1.19852781949546,0.894424573142272,0.978369431759086,-0.101845030711718,1.02662110690381,17859.9820043968
p0177,1.74425447631939,0.776392533887928,0.938667995555575,-0.136158704503681,1.50075250285495,31221.5254749401
p0178,1.73185362193664,0.779560725859973,0.971577359177933,-0.16548682429554,1.51171757776032,30862.8776448684
p0179,1.80682049966673,0.760063330357186,0.978465329073108,-0.177900192522531,1.63173072332034,33070.0351185395
p0180,3.31265626539182,0.19347217314819,0.955567716512769,-0.30340646320897,2.99364485791667,97209.6740242091
p0181,2.02187362209445,0.699548331140718,0.935334037399399,-0.174808559073604,1.73732816683472,39920.4953644085
p0182,2.94255607742766,0.363620612752827,0.940852257789393,-0.283122519907406,2.63848401583478,77948.4142291165
p0183,1.33983445996149,0.868062304303429,0.951924910730962,-0.0755726418947122,1.15458406245311,20844.2615550815
p0184,1.47278863435636,0.840578292661234,0.942755331905826,-0.0865836204706672,1.27411015001287,23955.5254002378
p0185,2.12868750374702,0.666964577025129,0.945459730243244,-0.196999301622603,1.85149672156252,43609.0637378717
p0186,1.52952978762203,0.828057797130148,0.945430494945579,-0.107248174992485,1.31988720641472,25372.8790812231
p0187,2.54806270536416,0.522814948173963,0.966550395949117,-0.232685681441775,2.27809021885858,59927.1884125384
p0188,2.12456216310074,0.668254154089377,0.939203774027388,-0.168245283758873,1.69259625303398,43463.0801548427
p0189,1.74060747011181,0.777326623814377,0.971129746229907,-0.168356477528445,1.52425944706367,31115.7839895224
p0190,1.13429510257676,0.905437548668174,0.970258729926688,-0.0832689911114525,0.955848611637218,16613.2836319975
p0191,1.80696086786142,0.760026048529347,0.957908575673544,-0.166178430838685,1.589218023436,33074.2555214613
p0192,1.79021353563501,0.764453703167371,0.937554928820855,-0.142172328234553,1.54142145863878,32573.0331390281
p0193,1.87222372731287,0.742378504086835,0.975305267504263,-0.182034992619603,1.67199147313942,35072.0048927896
p0194,2.35192613212835,0.593450002237059,0.952786369040186,-0.225707637852181,2.10573741973216,51931.110810469
p0195,3.11244743539014,0.288015303343327,0.95407886777644,-0.280016220274974,2.7859133555771,86507.1380693618
p0196,2.03650147552207,0.695185188689723,0.968349891676599,-0.197767202981045,1.81450291388216,40414.4147942128
p0197,2.26119386346105,0.62421260868692,0.971942711548276,-0.205321554452773,2.00590485340911,48448.7012380875
p0198,2.27102524849632,0.620937752667199,0.965074884041485,-0.221685364014776,2.03830323449637,48819.4237244878
p0199,1.10530783945268,0.910208937942252,0.975099338124886,-0.087107542933101,0.945690278263163,16073.1495666773
p0200,2.86389454182724,0.397189717956248,0.875633181308601,-0.217609930494704,2.24355191824232,74148.3014692565
p0201,2.82230133232399,0.414572162695423,0.960266893155656,-0.266801175570832,2.5537830763439,72180.5620954892
p0202,1.71293238079519,0.784351199737549,0.935141761926352,-0.124928907471898,1.47384690185013,30320.5831512369
p0203,2.48040313295497,0.547820207375351,0.922423101223918,-0.199473398234791,2.01240833489187,57096.525993061
p0204,3.3490654070598,0.175645777860317,0.928360132183362,-0.290216633041711,2.93712658507022,99227.6697910087
p0205,2.83057561813338,0.411134473112907,0.939217027756417,-0.271171564362824,2.51532379318504,72569.7177780073
p0206,1.5614671732155,0.820802343887146,0.975386492412889,-0.151137661380539,1.36280320698545,26194.2158514535
p0207,1.82781018207184,0.75445630185726,0.941496611059345,-0.153258326263508,1.58068012075324,33704.7657858705
p0208,4.01579232668331,-0.185247639265182,0.914600678061929,-0.357711034880269,3.59359892411929,140081.772724571
p0209,1.62050693320652,0.806995073413351,0.934062244460105,-0.102230730383662,1.40059675650032,27757.2359077927
p0210,1.53870563602078,0.825988601668471,0.981408763097985,-0.147637211872278,1.35500612952627,25607.1175582071
p0211,1.51346017370626,0.831651751593788,0.970410501593716,-0.139054364238352,1.29871758761266,24966.0337949733
p0212,1.93255873919323,0.725506532239399,0.936444380670372,-0.163558904174758,1.66616500281195,36981.9573658424
p0213,2.57197361541126,0.513817160195722,0.951023056299952,-0.24767036609043,2.3111987307954,60945.7621486993
p0214,2.59725753319987,0.504211285215056,0.949383846335178,-0.250690002032149,2.31414519619702,62033.1729647592
p0215,3.35393680004669,0.173245900013235,0.95062771122223,-0.310136286177789,3.03230367552507,99499.3424010929
p0216,1.41159644239959,0.853550559040052,0.983496319696419,-0.135489846165564,1.23854511055504,22487.0300473909
p0217,3.7888294079836,-0.0550589139901256,0.937004065266639,-0.34044392370206,3.40416707588789,125344.059785555
p0218,3.22731836452479,0.234491131485711,0.956780490981999,-0.297087167932989,2.91629394298958,92566.2179049586
p0219,1.43196423123303,0.849293859554721,0.981730431234494,-0.139383172358693,1.25353053017617,22968.8998479433
p0220,1.69046188943346,0.789971913128397,0.941405791292605,-0.131267446811503,1.4465680096526,29684.3033175432
p0221,1.74390577472059,0.776481929659133,0.9665008090112,-0.165273514422705,1.53566395886849,31211.405633831
p0222,2.32928473679198,0.601239832604305,0.975132529786244,-0.230444427546206,2.1424599535663,51049.2811162804
p0223,2.65480175103418,0.48199876076322,0.969026326001403,-0.255733110902297,2.42694486030836,64547.6903189342
p0224,1.07157735545775,0.915605593580015,0.978850632477043,-0.0899981507743782,0.903242116421184,15462.2336716791
p0225,1.5916793695065,0.813800812167804,0.936194257849968,-0.0990988203967599,1.36000852322919,26986.8080240481
p0226,2.7156328469477,0.457988234414819,0.925059530668001,-0.25412931625972,2.38500815077474,67265.7463110319
p0227,2.13239936840452,0.665802114051415,0.948753003481319,-0.199405928645794,1.87701232354333,43740.6576648622
p0228,3.08852427761236,0.298918274486826,0.959212575196392,-0.293105918976132,2.81745025739947,85272.8924881429
p0229,2.63560841906146,0.489461638513712,0.952886756302708,-0.254811679568474,2.37560337086265,63702.8725380291
p0230,2.33895300259136,0.597922659353458,0.945459803194663,-0.221499787746637,2.03578487789452,51424.7940267623
p0231,3.28899295980936,0.204953563024949,0.954724389568606,-0.300986620816959,2.96814313210031,95909.9498907473
p0232,2.87397410320243,0.392939033729916,0.939161775982975,-0.275172996974844,2.5615480476351,74629.490326354
p0233,1.1103484555265,0.909388109079742,0.973318934870805,-0.0853796725938761,0.911087962383593,16166.0695958286
p0234,2.55364670009765,0.520721186116571,0.865275218745529,-0.166501474847615,1.9493655234823,60164.2078940583
p0235,1.42382968401475,0.85100122644906,0.970087145038582,-0.117585228034723,1.19077681236264,22775.6213354056
p0236,1.50670476401978,0.833151260195949,0.972261923643496,-0.140537675612841,1.30140849013467,24796.2853987006
p0237,3.06391882757872,0.310044440271471,0.948188813328669,-0.292921312420311,2.77750364021775,84013.380674815
p0238,3.75305211966155,-0.0352274975340428,0.935322971423047,-0.339634523965111,3.37782061396526,123099.090243942
p0239,2.36254313742562,0.589771242275262,0.935454496513379,-0.218426220286961,2.04960504579847,52347.5563066052
p0240,2.80284467494983,0.422616099289149,0.966845842560638,-0.26586975876431,2.55329262839084,71269.9668948102
p0241,1.66738974959159,0.795665893777731,0.935292386523058,-0.115881009314591,1.43508082891598,29039.7294336457
p0242,1.86031986852915,0.745644076082302,0.95159283556623,-0.167909025957431,1.62708111528638,34702.3333828398
p0243,2.59984568629874,0.503222691345048,0.952957114833207,-0.232014138532432,2.2853446670114,62145.0844427975
p0244,2.90792895143805,0.378509934930358,0.943405381152598,-0.279514148982406,2.60876616595669,76262.9030172557
p0245,3.13325583598635,0.278463471781942,0.952509749823451,-0.296734464053815,2.84772734781418,87588.4310253848
p0246,2.00780719808497,0.703714347399182,0.963541076873822,-0.193659742678106,1.80093336780693,39448.8911483997
p0247,1.48242325117035,0.838485675997473,0.955490639089944,-0.117838058219258,1.27938083886102,24192.4152201262
p0248,3.16351860700197,0.264458138878967,0.949456467665003,-0.300355318355192,2.86970062389231,89173.8722800198
p0249,1.20353837842625,0.893539991842401,0.982827940202804,-0.111017401288139,1.01576282992082,17960.1189804766
p0250,2.07718092985765,0.682886112670571,0.948192317214588,-0.192048342320337,1.79005158652134,41806.7031924781
p0251,1.98008120358807,0.711840720107885,0.976952840826546,-0.194068672530112,1.78720239630994,38528.9639583662
p0252,3.00114869972833,0.33802492679372,0.966219410519007,-0.290528156211276,2.76612016968978,80845.9145414176
p0253,2.71776381297918,0.457137263833894,0.963368067921257,-0.256232999589642,2.45561101606572,67362.0784635646
p0254,2.41100917070184,0.572767450818019,0.886359671055407,-0.163523637458676,1.82666856545444,54272.4311131009
p0255,2.89489488595725,0.384068796931325,0.926856658936751,-0.274186545528315,2.56093581071486,75633.624926816
p0256,2.88790972286194,0.387037601961589,0.942630719134223,-0.278124479792343,2.58704333068065,75297.5482334196
p0257,1.78762268587669,0.765134988899261,0.959906412840436,-0.164947148766274,1.56964643536945,32495.9097665945
p0258,1.65298111670827,0.799182113282199,0.982188486898913,-0.16018909196023,1.47780214304354,28641.6839533022
p0259,1.78870122265046,0.764851498463602,0.971511349813821,-0.158677371876219,1.52258146290846,32528.0016443886
p0260,2.1053306704257,0.674232884434597,0.936571099071189,-0.187138002875126,1.82427735759249,42786.2718415154
p0261,2.14958419588451,0.660393863783633,0.977922726195049,-0.203236575860207,1.94505484543491,44352.8861030816
p0262,1.19966212802563,0.894224641568689,0.968448559969252,-0.0910060440446009,1.00799969710136,17882.614794853
p0263,2.83444308298785,0.409524219317353,0.941541516439411,-0.271125166981083,2.53087807509777,72752.0028272517
