datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
-10367	2.7180329	0	14.071008	186.33718	12.565045	324.11606	2.1952499e-05
-10366	2.2877159	0	13.549188	188.38872	11.788212	323.51392	0
-10365	2.0703432	0	14.966394	172.6091	11.856883	330.43451	6.2825434e-06
-10364	4.8789095	0	15.888971	181.83102	13.877444	342.90424	1.1870963e-05
-10363	6.1955495	0	17.157709	89.605248	17.662716	374.37997	0.00025323584
-10362	5.1986034	0	17.979456	207.24417	15.726648	350.8363	2.0406527e-05
-10361	4.8410997	0	19.601953	191.35927	15.146831	349.45969	2.1111644e-05
-10360	4.0348324	0	18.991785	159.17528	16.39678	357.18951	0.00017487369
-10359	1.5541616	0	16.770898	172.11256	17.173761	352.82574	0.00032884412
-10358	1.6031958	0	15.168207	140.87663	15.916511	356.81906	0.00010253565
-10357	2.4816776	0	16.539484	168.31658	16.899476	343.2453	0.00032269125
-10356	3.8712057	0	16.79635	168.43303	16.299778	349.87109	4.4317689e-05
-10355	3.6017914	0	15.770898	101.35344	15.981277	359.35638	0.00035381244
-10354	2.7483108	0	14.945612	143.15442	13.455853	347.75702	1.04144e-05
-10353	6.5423885	0	15.149866	66.552612	14.870244	355.32617	0.00015457711
-10352	4.7703029	0	14.563348	190.03826	12.098755	331.62717	0
-10351	7.3407764	0	15.746698	127.3734	15.026348	354.37396	9.0775265e-05
-10350	6.3194772	0	15.991052	141.27389	16.425028	360.71933	0.00010397742
-10349	6.0233704	0	16.366815	105.36057	17.568752	365.80075	0.00032078156
-10348	4.6700019	0	16.540338	128.85311	15.981164	365.21518	3.0075454e-05
-10347	5.1396033	0	14.78103	28.911885	15.811501	357.27502	0.0012598271
-10346	6.5315339	0	11.522791	143.87222	9.3037042	325.33606	5.1756807e-06
-10345	3.747127	0	12.117365	105.18856	9.4999894	325.5174	0
-10344	2.1301427	0	12.891473	179.18173	10.261191	318.629	0
-10343	3.5851216	0	13.20257	60.191618	12.554823	345.63434	0.00011254364
-10342	5.7924382	0	12.604364	59.755884	12.926009	348.21136	0.00012478731
-10341	9.3460356	0	11.809442	92.712187	11.995354	330.79401	0.00016974521
-10340	6.7256813	0	12.29928	108.39536	9.9596213	327.9198	2.6609439e-05
-10339	6.4164541	0	14.399316	64.144243	15.112087	364.11716	0.00012505551
-10338	5.8112958	0	15.244348	104.2574	15.419514	352.85522	9.4181958e-05
-10337	5.8216192	0	14.682489	101.68201	14.781179	349.01321	0.00025533655
-10336	5.6826265	0	12.289026	123.11551	11.736486	331.04034	3.1671041e-05
-10335	2.561101	0	12.279199	142.37784	11.131312	319.45486	6.867161e-05
-10334	3.6775033	0	12.628687	88.833908	12.44321	338.02899	6.7837388e-05
-10333	6.1946449	0	11.251703	124.64958	11.017486	317.33163	0.00024873054
-10332	4.897014	0	11.548303	64.130031	11.298679	331.10696	3.2796495e-05
-10331	6.4306442	0	11.079889	111.30485	9.7698935	323.19635	5.272774e-05
-10330	6.9162501	0	9.7884155	88.309429	9.4537153	319.31918	0.00024597164
-10329	9.0346084	0	9.6529785	95.777125	9.5590113	315.3197	0.00018633491
-10328	6.9407835	0	9.9204956	110.3159	9.9641707	310.89249	0.00012136048
-10327	8.909721	0	9.6409851	102.73544	9.7753598	323.40039	8.0878876e-05
-10326	6.8797615	0	9.3720337	122.61926	8.0147732	298.74976	0
-10325	2.7050226	0	8.8537537	65.51494	8.8154229	308.90857	0.00012979892
-10324	4.9808679	0	10.724878	86.62889	10.772657	337.94739	0.00027544533
-10323	4.2597216	0	12.421106	60.156494	12.579717	325.50925	0.00019609148
-10322	2.2390771	0	11.091394	122.36297	10.416041	300.4826	5.69889e-05
-10321	4.615443	0	10.31347	81.379452	10.360419	309.34753	0.00024382684
-10320	5.2626149	0	8.6811157	104.96924	8.585158	298.53091	0.00013222017
-10319	3.9178252	0	7.5198608	112.13378	8.6977696	294.51437	0.00022044382
-10318	4.9060773	0	6.6402527	105.83957	8.1493841	288.8241	0.00027688871
-10317	2.3376018	0	5.2394958	114.89081	7.0759914	280.4971	0.00013574465
-10316	2.8270077	0	6.8909241	134.74673	7.2012779	278.78867	0
-10315	5.4132576	0	7.670343	106.34268	8.246751	294.3378	1.0527096e-05
-10314	5.2069903	0	8.4918762	86.399495	8.4258776	308.26114	9.5062504e-05
-10313	5.7403681	0	10.609003	71.960396	10.917138	334.62366	0.00018944402
-10312	6.880915	0	12.554132	13.468208	13.809208	346.84085	0.00047548373
-10311	4.5334442	0	10.253107	84.023791	9.9635544	310.7959	3.836862e-05
-10310	6.4919953	0	10.434198	73.7354	10.636356	310.30136	0.00014212305
-10309	4.9617918	0	11.006067	44.149211	11.669412	328.14154	1.7572842e-05
-10308	7.0849643	0	12.293054	38.928921	12.514325	340.76041	3.2381721e-05
-10307	8.368509	0	13.135706	30.534744	13.518796	352.44614	0.0002681639
-10306	5.7826187	0	13.150568	61.831115	13.824004	333.73669	0.00012335653
-10305	5.2082713	0	11.805872	102.16941	11.619249	311.72324	0
-10304	5.1175782	0	11.245874	40.405034	12.197243	338.9837	0.00016917545
-10303	5.2484182	0	9.9120728	41.576811	11.271633	319.67856	0.0010960768
-10302	11.156036	0	9.1965271	73.14888	10.048115	312.44766	0.002104057
-10301	9.5922804	0	8.5682922	63.44261	9.9637676	310.64233	0.00067635237
-10300	8.4407874	0	7.6535583	77.574772	7.6201423	296.13196	9.1573805e-05
-10299	6.4702013	0	9.6676575	15.216485	10.448905	329.6875	0.0008871574
-10298	5.7521832	0	11.440515	11.942935	12.781434	336.95209	0.0011327903
-10297	5.1291569	0	8.1552673	69.174205	7.9296318	299.86829	0
-10296	5.1414562	0	9.7331787	18.481389	11.207923	330.41663	0.0011549949
-10295	6.8389164	0	7.9665771	70.233334	8.8168703	295.3035	0.00021141774
-10294	4.2205188	0	6.4959656	76.457402	7.1552741	281.85336	7.8185646e-05
-10293	7.6308847	0	8.0637451	48.205751	8.6818423	302.65253	0.00046777872
-10292	5.7997629	0	11.01806	50.933579	11.480491	316.40732	0.000531555
-10291	7.4208049	0	11.293634	15.929192	12.044836	324.60419	0.0011729155
-10290	6.8309734	0	9.4751526	57.938347	9.8775213	292.77899	0.0002467665
-10289	8.8341845	0	10.021051	43.224477	9.1748739	306.58044	0.00017094719
-10288	5.3218234	0	8.890802	16.175935	10.379857	311.40289	0.00080221194
-10287	3.4297247	0	5.9833008	64.498791	7.755405	273.98285	0
-10286	3.1423169	0	5.6305176	73.531449	7.4063371	260.15326	0.00072250887
-10285	3.6602197	0	4.4999634	67.196606	6.41512	273.68811	0
-10284	4.1432819	0	3.0165344	46.126728	5.9527804	288.95749	0
-10283	4.3495908	0	3.7273193	48.482133	6.356188	283.42374	0
-10282	4.960763	0	4.8999573	33.188111	7.4209147	302.17703	0.00023632446
-10281	4.5226681	0	7.9735352	19.17426	10.243237	324.20575	0.0018443367
-10280	4.3262961	0	8.3810974	55.351087	9.6654087	296.74335	0.001372423
-10279	3.3162647	0	7.7252747	46.19831	9.2211262	294.3981	8.9365699e-06
-10278	8.6035471	0	8.7577454	7.3882081	10.154424	312.68951	0.0013309439
-10277	4.7356669	0	6.132959	52.357718	7.7886503	273.3291	8.2207434e-05
-10276	6.3660047	0	5.2262207	25.135044	7.62421	283.87064	0.0002978908
-10275	2.8397657	0	3.1003662	42.916822	6.2110099	268.76828	0
-10274	3.8981192	0	2.4648376	43.891377	6.0200461	270.79761	0
-10273	3.9923752	0	3.190332	52.074389	6.5942389	266.0535	0
-10272	2.9116242	0	1.2108093	37.783188	6.1448613	280.19034	0
-10271	4.1657431	0	3.5521484	34.391983	7.1868003	287.85544	0
-10270	3.193958	0	4.3656555	26.073815	7.6293612	293.39807	0
-10269	6.1374141	0	5.5075012	13.376719	7.9607773	299.59647	0.0010085897
-10268	9.3838582	0	8.0259949	19.720288	9.4835328	312.40353	0.00088307164
-10267	10.25188	0	7.4569336	33.382188	8.4314461	291.09595	0.00037541727
-10266	10.718261	0	7.7942139	35.561241	8.8442054	294.06125	0.00032261416
-10265	8.8278587	0	6.44021	36.053267	7.5619003	284.6257	0.00011509229
-10264	5.9576793	0	5.1921631	35.167029	7.1404153	283.39896	3.6319546e-05
-10263	6.0440295	0	4.6008545	35.26586	6.4659312	279.33673	0.00024879453
-10262	11.71049	0	8.587793	5.4323613	9.9493527	311.87845	0.00180028
-10261	9.4314243	0	6.5024353	33.30306	7.545765	284.82077	0.00022579899
-10260	9.6883789	0	7.9335571	20.039987	9.0919219	309.71292	0.00046329309
-10259	5.8751731	0	7.226709	8.3624447	9.1116945	303.22745	0.0010039054
-10258	3.147659	0	3.2364136	40.432444	5.8167032	251.69876	0
-10257	4.4462356	0	2.6501709	32.472972	5.6303466	267.47476	0.0004258154
-10256	5.6924947	0	6.9684082	23.582281	9.1424965	303.03363	0.00029397291
-10255	6.0334315	0	6.9951111	18.125685	9.0262648	308.67264	0.0011306693
-10254	3.6908978	0	5.1406799	30.535829	7.7001605	279.39008	0
-10253	7.0674914	0	5.610437	35.667513	7.2198774	280.96951	0.00016296375
-10252	10.62613	0	9.3327271	11.016614	9.8360099	319.17334	0.00022382749
-10251	5.3803966	0	7.1756226	12.202333	8.692809	293.75787	0.00095677214
-10250	4.0588577	0	4.1614624	29.649068	6.3228325	265.80048	3.591156e-05
-10249	4.3752341	0	6.2012268	22.857731	8.0632444	292.28986	0
-10248	5.5723219	0	6.4914795	19.1373	8.508533	302.09167	0
-10247	7.9421644	0	8.1025635	25.917623	9.0863806	290.46588	8.1129279e-05
-10246	6.9700503	0	8.1612793	7.0686465	9.8993638	314.49615	0.00030375182
-10245	7.072387	0	4.5879456	15.285959	6.9986416	287.08163	0.00053169862
-10244	5.0760199	0	4.8360229	11.614593	8.0294771	303.01172	0.00056821362
-10243	3.7702955	0	4.1703125	18.419904	7.2331579	292.23792	0.00045011009
-10242	7.1091939	0	3.1748901	26.346655	6.0889267	268.64401	0.00025994613
-10241	6.3756117	0	3.7098022	20.206782	6.4873246	280.20288	0.00034397908
-10240	9.0811119	0	7.3233276	18.152179	9.0415479	297.7081	0.00022766305
-10239	6.5545509	0	5.8062988	23.546021	8.0598982	292.07858	0.00012688917
-10238	5.819486	0	5.1064697	21.40799	6.2246644	289.97662	2.612663e-05
-10237	6.8866289	0	9.2077881	9.0656959	11.126825	333.29636	0.00055362827
-10236	9.6733913	0	8.6878601	10.957348	10.556525	316.07999	0.00098312086
-10235	6.9188878	0	3.9646545	29.073812	6.0448863	277.22458	9.2803247e-05
-10234	8.5350427	0	4.0042053	20.738014	7.0579356	283.30447	0.0020382693
-10233	5.3542605	0	1.4890991	29.670858	5.6789056	262.65936	0.0014127765
-10232	4.3879454	0	1.2716919	14.39749	5.5256004	277.22375	0.00014763603
-10231	6.6820868	0	7.4261719	12.951865	9.41254	322.10251	0.00046003897
-10230	4.2465777	0	9.4082275	10.380688	11.466562	332.43896	0.00037407459
-10229	4.8328386	0	8.442926	15.027456	10.547615	323.34036	0.00082491753
-10228	2.1938427	0	6.9569641	12.711138	9.343969	314.47028	0.00047202312
-10227	2.8240298	0	2.4334656	24.541927	6.0739026	278.10071	0
-10226	3.1462756	0	-1.0345825	27.085752	4.8293704	263.67316	0
-10225	3.0051104	0	-2.3921265	29.364439	4.5728849	266.95526	0
-10224	4.4273033	0	-1.5365051	31.855772	4.8316046	262.55145	0
-10223	5.3445897	0	0.32814941	29.384809	5.2004433	258.00092	1.2600456e-05
-10222	3.4692963	0	0.44701538	27.28967	5.0283869	262.12903	0
-10221	3.107287	0	0.75893555	31.884849	5.4669423	263.60333	0
-10220	3.2608324	0	1.9468933	25.549167	5.8952353	272.89282	0.00035648691
-10219	2.9747232	0	2.3737122	35.634647	5.9349582	260.34021	0
-10218	2.3545566	0	0.38601074	36.705011	5.1970812	255.4877	0
-10217	3.6793297	0	-0.95743408	35.30665	4.8054891	258.48181	0
-10216	5.4831877	0	1.2421814	40.093471	5.0563228	255.11134	0
-10215	3.2593165	0	0.078912354	33.115875	5.0116478	266.29724	0
-10214	4.4133644	0	-1.1406311	40.347542	4.2083865	254.32138	0.00092336447
-10213	3.5563223	0	-1.135321	39.690924	4.2890441	248.55479	0
-10212	4.3641454	0	-1.5059875	41.031457	4.1386499	255.39291	0
-10211	4.117217	0	-2.8145508	42.178094	3.7104751	241.97359	0
-10210	3.9226454	0	-3.0201782	23.176532	3.8795522	266.20471	0
-10209	5.3811443	0	0.87008057	34.68912	5.2986063	270.31024	7.0276921e-06
-10208	8.2948504	0	4.1045776	12.507984	7.4945267	305.01871	0.00077668383
-10207	6.5481668	0	4.2908875	11.852788	7.5818908	301.37668	0.00025093247
-10206	7.7467725	0	1.7282959	46.85294	4.6682556	251.59039	0.00052458901
-10205	4.2716407	0	0.43935547	51.206588	4.9117198	244.80951	0.00015267667
-10204	5.9150725	0	3.9499756	20.119463	6.8492822	291.67514	0.00045928415
-10203	3.9904122	0	3.3554932	9.3469559	7.0188751	282.81332	0.00024026883
-10202	3.5169783	0	0.16912231	51.048879	5.217601	255.53308	0.00046538362
-10201	7.3360982	0	5.0239197	8.1909348	8.1185173	307.56238	0.0019229791
-10200	7.0432835	0	6.909845	25.730353	8.6066728	303.26779	0.00024023331
-10199	4.4822853	0	8.0516602	19.803804	10.036021	297.67432	0.00033606874
-10198	8.7828143	0	8.1262451	33.323617	9.8156745	302.44131	0.00023768757
-10197	9.1360483	0	8.1248413	26.246128	8.8621292	300.96085	0.0001458004
-10196	7.8681591	0	7.9794861	44.236836	8.5510379	295.66061	5.243732e-05
-10195	4.5974236	0	7.6578308	21.139691	9.4514293	306.96365	0.00010441961
-10194	5.6383717	0	7.6556946	29.899369	9.5386942	313.01205	8.4948454e-05
-10193	5.8611875	0	6.6090942	34.603521	8.3197638	303.48328	3.5149524e-05
-10192	5.7353838	0	6.2033936	40.400345	7.6979218	291.64044	0
-10191	6.4716081	0	7.570459	31.503125	9.6532638	314.37814	0.0011444735
-10190	7.1944095	0	8.7042175	30.825526	10.495286	318.3757	0.0017558629
-10189	8.2857324	0	6.0856262	33.232229	8.6114467	309.17886	0.0011856319
-10188	7.3032244	0	3.8008667	41.710804	7.1312843	288.48395	0.00050580333
-10187	10.001278	0	-0.94956055	41.143849	4.0029076	268.04398	0
-10186	7.8527313	0	-1.5958923	52.401022	3.7099328	260.42963	0
-10185	5.6949028	0	-1.8851074	51.34325	3.7393931	256.76315	0
-10184	5.2056589	0	-1.8699402	61.199697	3.8146829	246.48219	0
-10183	8.5088617	0	-0.74698486	66.853429	3.9578017	245.11217	0
-10182	10.117549	0	-1.3935608	71.892366	3.1483181	235.81219	0
-10181	7.3557077	0	-0.26740112	67.103264	3.4554566	251.05449	0
-10180	4.4757888	0	1.2882019	65.526442	4.8897402	263.20267	0.0006011273
-10179	6.4442983	0	2.296167	61.145247	5.3230991	276.76086	2.0167458e-05
-10178	6.2346151	0	5.3712708	19.123952	8.04187	300.62738	0.0007538855
-10177	4.2559595	0	4.6690613	33.307998	7.7358148	298.93732	3.1545384e-05
-10176	5.1873248	0	5.1841064	56.694901	7.1722733	285.0813	0
-10175	6.965102	0	4.8457581	39.076737	7.0021309	285.82471	0.00048860246
-10174	8.5764625	0	7.4904724	48.301186	8.8211082	311.78879	7.236338e-05
-10173	5.6819688	0	7.0379578	87.855529	7.7978535	290.16977	0
-10172	6.6002839	0	6.8098389	66.23018	8.4093574	291.71118	8.4208836e-05
-10171	4.8204385	0	6.2927185	70.189058	7.6657982	286.09509	2.4586836e-05
-10170	6.5973434	0	7.812616	73.939786	9.0251946	299.82568	0
-10169	8.5894132	0	7.7404724	67.901768	8.0777375	295.22165	0.00025027095
-10168	5.6293869	0	6.2370239	32.596476	8.8937875	310.11285	0.0018039951
-10167	4.3291706	0	6.0445801	64.379739	8.330798	295.14264	6.6963444e-05
-10166	6.8535923	0	4.0696655	20.313841	7.4861853	297.32281	0.0015148944
-10165	6.9653155	0	4.3339478	92.808522	6.8276714	273.25226	0.00092666949
-10164	4.9846126	0	5.3923279	54.65438	7.1982557	292.59293	7.7755367e-05
-10163	8.3417083	0	8.0241638	43.245221	9.7838769	308.76779	0.00054650711
-10162	4.1285473	0	5.4099976	102.82	6.0437874	273.52359	0
-10161	7.6801214	0	7.8182617	56.426731	7.6641151	306.67734	9.6795416e-05
-10160	7.9647314	0	8.8510376	57.556525	9.2523214	316.0032	6.4603951e-05
-10159	4.8580589	0	7.7489868	110.09917	8.4171761	290.98499	0.00016219264
-10158	2.8900038	0	3.7483459	140.68562	5.8850898	259.5426	0
-10157	4.9855546	0	6.4380737	74.593883	8.3362033	304.07883	0.00011885702
-10156	5.2577118	0	5.5136047	92.775369	7.4173573	290.28607	4.2540084e-05
-10155	6.2946826	0	4.3208252	117.44025	6.2131578	267.22458	5.9997656e-05
-10154	7.7877591	0	3.0046021	91.994727	6.1834926	278.02731	0.00046157604
-10153	7.196344	0	2.3857666	117.0623	5.6332268	266.89819	0.0020832643
-10152	3.3484927	0	3.0816284	111.69376	5.5604567	267.29782	0
-10151	7.7292955	0	2.7299744	62.138924	5.8922999	291.41977	0.0058591073
-10150	6.2191906	0	2.9642578	48.549656	6.8098591	298.7753	0.0010611335
-10149	7.3183268	0	2.7502686	42.802513	6.2883222	289.71579	0.0015900077
-10148	5.2270592	0	3.2988831	106.81831	6.6663676	285.04318	0.0002322826
-10147	5.3059891	0	2.8810059	102.16153	4.9408134	278.02722	0
-10146	4.77448	0	4.8952576	114.35828	6.5113861	279.46262	6.8268925e-05
-10145	5.0408885	0	3.7484375	117.17774	6.4826394	284.23718	0.00011955809
-10144	2.5295863	0	4.1314331	166.43536	5.590964	261.07504	0
-10143	4.2050139	0	4.3930298	122.12826	5.9435375	271.36234	2.0455056e-05
-10142	5.7136414	0	3.7994019	134.41628	5.7857622	279.91159	0
-10141	4.6802386	0	4.5135742	107.71886	5.5672823	285.77509	0
-10140	7.5339062	0	8.2308594	67.149524	9.7977902	324.20752	0.00086200503
-10139	8.2556704	0	8.516626	94.292373	9.7754736	313.45886	0.00040513869
-10138	8.4978576	0	8.8242737	109.01156	8.872397	303.17844	0.00076718229
-10137	8.6560643	0	10.098535	43.157844	11.471837	322.50723	0.00056016123
-10136	7.6142263	0	9.6449524	34.341953	10.687072	322.52039	1.148071e-05
-10135	8.6537351	0	10.219232	139.26788	10.584639	303.41971	0.00051307374
-10134	7.2198171	0	8.931604	60.589402	10.386671	313.79471	0.00033139442
-10133	6.6413832	0	8.4261108	126.27151	9.217733	303.31284	0.00016540241
-10132	5.4525719	0	7.5786682	114.8787	8.9516184	298.78226	0.00025508195
-10131	5.0442118	0	6.757196	59.2092	8.9431049	300.58191	0.00032958977
-10130	4.4388883	0	7.5849854	149.93366	8.6893139	294.96173	0.00011570696
-10129	4.6032281	0	6.5446106	144.83409	8.2146967	292.68912	0.00012807221
-10128	5.4087905	0	6.9100281	132.22223	8.1945227	295.60355	0.0001642542
-10127	10.334096	0	5.5871826	162.04991	7.303775	287.20883	0.00057050685
-10126	8.9973237	0	6.8169495	53.867001	7.8086008	305.87915	0.00048805119
-10125	12.736697	0	6.1954285	122.52862	7.8659591	293.51608	0.00057488959
-10124	8.3139365	0	6.9909607	152.32259	7.3578457	290.81607	9.1378801e-05
-10123	6.8589073	0	9.9518677	113.96029	10.80052	336.90143	0.00018488818
-10122	6.2771245	0	10.155573	93.295196	11.162045	328.40628	0.00022013337
-10121	3.4937261	0	10.171075	134.71678	10.238847	314.39456	6.221888e-05
-10120	5.5755191	0	10.74389	231.49304	10.039233	298.7373	0
-10119	5.8545867	0	9.1070801	163.82623	9.3446974	309.36206	0.00053211525
-10118	6.7887999	0	5.9104248	205.28682	6.2692325	276.19824	2.6693235e-05
-10117	7.3545657	0	7.236322	201.76597	5.8092699	282.60712	0
-10116	5.777038	0	8.3409363	238.63284	7.1589321	282.3378	0
-10115	5.4211119	0	8.1462036	205.55476	7.2618495	285.33817	0
-10114	3.5810771	0	6.9648071	261.83073	6.6554052	264.98465	0
-10113	3.9533633	0	7.9277893	134.68288	7.9110204	310.96893	1.0277196e-05
-10112	3.8022223	0	8.2624451	168.2707	8.8019358	306.76971	6.4628769e-05
-10111	6.5301154	0	6.9034668	154.28718	7.2487728	301.10834	3.4509461e-05
-10110	5.6221097	0	6.3559814	91.27577	7.2423435	320.07953	6.5149272e-05
-10109	7.0859994	0	9.5964905	124.11339	10.57534	331.59033	0.0001357684
-10108	5.5538918	0	8.9411865	156.45631	9.7680197	319.63168	0.00010113861
-10107	6.0633596	0	6.4674011	104.16347	7.6158567	313.95914	0.0002235897
-10106	4.4935262	0	8.0798889	183.7605	8.3190865	302.52228	0.00022529133
-10105	3.433867	0	6.6422058	247.79359	6.4449536	275.46954	0
-10104	2.5452323	0	6.1546875	146.68731	6.9613753	307.06732	9.1471447e-05
-10103	5.7604578	0	5.0814148	61.722426	7.9904614	313.62823	0.00044600589
-10102	5.6146013	0	6.6820313	171.94034	7.7058762	301.01831	0.00030636011
-10101	3.3082881	0	8.0505005	223.5843	7.2447171	294.14056	0
-10100	3.4050068	0	8.5577942	141.808	8.6906621	317.17038	0
-10099	8.4338081	0	6.2602783	188.99678	7.4564709	286.87836	0.00022279751
-10098	6.1622364	0	8.1479736	295.46023	6.6972212	264.67636	0
-10097	2.5235098	0	9.3868652	199.52393	7.9066578	297.15607	0
-10096	3.0997087	0	10.120508	278.01555	8.1259012	288.67065	0
-10095	4.8066106	0	10.718988	243.71653	8.8892079	303.77429	9.5024667e-05
-10094	3.2561015	0	10.39599	189.87773	10.296672	316.91565	6.8959659e-05
-10093	4.5536569	0	9.0992065	85.182873	10.3709	321.57306	0.00014838966
-10092	4.3793295	0	10.563898	189.65146	10.343255	314.34137	7.5431785e-05
-10091	3.8435317	0	11.247888	182.70067	10.671715	329.70718	0
-10090	4.4553401	0	10.886652	209.12211	10.550317	327.27039	7.2552813e-06
-10089	5.9422155	0	10.18139	179.719	10.135197	320.44852	0.00018004828
-10088	4.2874854	0	10.38833	133.49303	10.285694	324.94269	0.00025650156
-10087	2.9268495	0	11.141321	165.8565	11.86107	329.61682	0.00047619698
-10086	2.0743388	0	10.321619	191.21751	11.58414	315.10507	0.00018312339
-10085	4.1273854	0	9.3112122	61.900496	10.767689	327.96619	0.00041398309
-10084	6.4073783	0	9.4598938	197.53583	9.8713914	316.67722	0.0005472542
-10083	4.5604244	0	9.1909729	21.350029	11.069594	335.98837	0.0015299677
-10082	7.8540521	0	11.57998	73.311954	12.827348	348.43393	0.00071708256
-10081	4.2795225	0	8.6423584	238.15415	8.3974104	297.8291	0.00018007542
-10080	4.8729993	0	7.6507202	242.81741	7.2700659	282.60159	5.4929375e-05
-10079	2.4816583	0	9.596521	215.50764	7.9742971	298.59967	5.8168227e-05
-10078	3.5685862	0	11.951379	278.03782	8.4265877	296.35406	0
-10077	2.4817368	0	13.240869	327.39991	8.9915658	294.46866	0
-10076	2.9662734	0	14.266748	324.56924	9.6563608	298.85397	0
-10075	3.2918999	0	15.307794	327.48435	10.513073	305.26306	0
-10074	3.9219293	0	16.190759	307.14152	11.165788	315.46402	0
-10073	3.3087488	0	15.631433	232.42129	12.526032	331.26773	0.00021950772
-10072	5.7147883	0	11.690088	128.57059	10.449809	332.99951	4.2839861e-05
-10071	6.0037673	0	10.254358	191.7326	9.7848832	316.59534	0.00017037617
-10070	5.7403366	0	8.2051025	198.77057	7.9575851	308.2756	4.8418201e-05
-10069	6.2673545	0	9.368219	114.4948	9.9567684	330.07956	0.00016893388
-10068	7.4485832	0	9.2228027	173.31866	9.8015772	318.50671	7.5501938e-05
-10067	6.5608753	0	10.158472	202.08948	9.2869997	322.90073	2.6509367e-05
-10066	7.6785466	0	10.177026	50.259458	11.632745	338.82565	0.00043714831
-10065	8.9985037	0	9.5833984	193.60896	9.3574014	316.20929	7.3098224e-05
-10064	5.2457958	0	10.111719	208.64052	9.075283	315.14734	1.2318475e-05
-10063	3.7654949	0	9.268335	236.93309	8.1907343	293.50485	2.9216129e-05
-10062	2.760111	0	9.6143433	180.32785	8.4721128	307.20151	2.2075767e-05
-10061	2.763139	0	11.473383	223.24214	8.9177767	317.08273	0
-10060	6.0580109	0	11.335748	105.564	11.479685	339.75946	0.00018162206
-10059	2.9183542	0	11.310968	228.49094	9.8957911	317.64868	8.3334518e-05
-10058	3.7361132	0	11.267816	139.36703	11.081797	319.7496	0.00015114486
-10057	5.7478097	0	10.874628	122.11055	11.475481	329.40561	0.00056398034
-10056	4.7368689	0	13.669611	85.346787	15.011948	362.94745	0.00037415964
-10055	7.025247	0	11.219629	59.03791	12.504439	342.09436	0.00033323228
-10054	5.3216893	0	11.273889	229.94207	9.5958706	314.34738	0
-10053	5.6818327	0	11.070886	224.90816	9.8010149	311.26392	9.5466629e-05
-10052	4.3046721	0	10.911218	228.39412	10.517543	307.78931	0.00013810756
-10051	5.6341782	0	11.376001	225.15613	10.89478	316.36786	4.8598769e-05
-10050	5.900893	0	11.239648	154.1051	10.781198	338.62445	4.0979737e-05
-10049	4.7715055	0	11.59118	128.46931	11.798451	337.28729	7.8177958e-05
-10048	3.5652848	0	12.152704	160.27014	12.273525	337.22879	7.6636101e-05
-10047	4.0364896	0	12.179834	96.484167	13.289554	343.37253	0.00020611451
-10046	4.5149789	0	13.803125	197.79915	13.196609	349.94696	6.168566e-05
-10045	5.3968282	0	15.132532	264.96359	13.415618	338.38358	0
-10044	3.8196729	0	14.492365	91.2966	13.793581	349.46997	1.2649197e-05
-10043	3.5595845	0	14.992944	151.52526	14.785093	353.93723	8.6876141e-05
-10042	4.3264699	0	12.846857	231.17701	11.971986	328.698	2.8864947e-05
-10041	3.8883153	0	11.953394	263.58703	9.7526555	301.99249	0
-10040	4.4333748	0	13.254846	171.71855	11.421593	334.32315	3.4243768e-05
-10039	5.2704411	0	13.993585	126.99804	13.891254	352.05862	9.3211472e-05
-10038	4.6033128	0	13.738306	177.15835	13.317569	346.71893	9.4053755e-05
-10037	5.692205	0	14.012628	151.76804	13.953988	353.87161	0.00017565087
-10036	7.5139249	0	14.026025	54.20515	15.30709	362.73462	0.00068067246
-10035	5.4747967	0	14.078149	125.89998	14.996023	353.57257	0.00038618864
-10034	2.3142026	0	12.600183	137.94015	11.353934	342.55029	0
-10033	4.7585096	0	11.493768	239.42105	9.8983893	311.36502	0
-10032	6.0285098	0	10.941003	43.278734	11.966065	335.58145	0.00053800885
-10031	6.3806589	0	12.911157	201.87455	11.614856	334.16919	1.6349596e-05
-10030	8.1729373	0	13.279047	102.14452	12.762818	350.20273	0.00062368919
-10029	7.1715823	0	11.872217	198.64333	10.312829	324.21088	0.00010692383
-10028	6.2238584	0	10.801355	218.69962	10.675456	319.73413	0.00033224987
-10027	7.1590275	0	10.916162	210.38347	10.557283	313.93335	0.00036929285
-10026	5.4160619	0	12.503076	90.770119	12.233854	347.1972	0.00058641953
-10025	7.3457126	0	14.036493	143.14681	13.900735	356.16922	0.00030906746
-10024	5.8091503	0	13.742822	146.71726	13.750096	360.51978	5.6401551e-05
-10023	5.0710087	0	15.489984	104.18979	16.408298	368.87393	0.00030610137
-10022	2.6090092	0	16.102472	124.38814	16.21432	367.48465	0.0004310487
-10021	4.3596576	0	13.806573	121.63347	14.952622	359.16766	0.00033021251
-10020	3.9523766	0	12.381403	178.43797	11.289463	341.14429	5.3173625e-05
-10019	4.5468909	0	12.482233	117.68549	11.23262	340.78815	9.6070179e-05
-10018	5.1965624	0	13.509821	84.842498	13.410941	348.98859	0.00014664424
-10017	3.9152268	0	14.471307	222.09734	13.659019	338.9498	0
