722816	2.6061139	0.65116974	-4.1522278	65.230865	1021.9605	1.0713665	0
722817	2.3997117	0.71727655	-0.27069702	66.770729	1023.8582	1.405457	0
722818	1.1206445	1	2.9508301	78.093124	1007.6343	2.6117002	16.492322
722819	1.5457173	0.94254767	0.84273682	75.784813	1008.6803	1.7254344	14.593313
722820	1.6493417	0.92453507	-0.48062744	77.45079	1022.8302	1.3767606	1.1102349
722821	0.7355582	1	6.3593384	89.91674	1019.3861	2.1564444	9.1096801
722822	1.6101492	0.93312524	6.0664612	86.379211	1019.4022	1.9420366	4.6442453
722823	1.8454978	0.89059429	2.8106323	84.332817	1016.4175	1.9625977	4.0769682
722824	2.1969321	0.81747136	1.8937317	79.810837	1007.2415	2.2885516	25.740667
722825	1.9023032	0.89199426	1.8358704	80.83548	988.40953	3.1679843	51.765088
722826	2.5536643	0.74645523	2.3907715	75.986176	997.29117	2.2319522	1.7212895
722827	2.7468468	0.71066373	1.6517578	69.284958	1008.49	0.99368995	0
722828	1.7840552	0.93611834	0.12679443	82.630859	1015.5253	1.720679	10.477886
722829	1.0571503	1	7.6468445	93.777901	1013.9752	2.1453428	9.3834742
722830	1.2875713	1	7.6481567	89.48027	1020.7961	2.0834943	1.3487118
722831	1.7420239	0.95491861	5.196344	87.62384	1026.3645	1.4656886	46.736191
722832	3.0916471	0.68482895	0.44109497	75.405937	1028.0635	1.5440341	0
722833	1.5394196	1	1.6123901	77.431015	1018.278	2.9475275	0
722834	2.4200622	0.85569238	0.41161499	71.653091	1008.28	2.8013361	0.33441872
722835	1.5120109	1	1.5006653	90.523903	1002.0729	1.173286	118.74007
722836	2.7724264	0.79702283	3.3461853	83.659004	1014.6739	1.8812431	0
722837	1.0642153	1	1.4254395	86.053879	1016.013	2.088122	42.798161
722838	2.9761504	0.78115533	1.3718506	83.735741	1016.0398	1.2583539	12.481438
722839	2.6443585	0.85300833	2.4361206	81.342453	1011.9805	1.4114701	2.8014474
722840	3.3121199	0.73708349	1.8019653	82.631531	997.38797	1.7871481	0.65302158
722841	2.8666073	0.83368116	1.0956665	83.121902	996.74398	1.6292004	2.3472021
722842	3.7395189	0.68132957	0.2317749	78.142776	997.47664	1.442738	4.2875541
722843	2.8038782	0.86087934	2.370874	87.800598	980.22023	2.6033215	7.7648096
722844	2.351318	0.94037731	2.3964478	85.40477	985.93344	2.3083174	0
722845	3.2130972	0.81415407	3.5048462	79.179749	1007.2519	1.9644943	0.75569403
722846	2.287285	0.96338361	4.8405396	71.700706	1007.4967	1.8138104	10.043973
722847	1.6552075	1	2.8338257	85.623451	990.36391	2.5235991	10.4585
722848	5.4877474	0.39543374	-0.38849487	64.701202	1003.6417	1.1244497	0
722849	4.2076845	0.70121176	1.7955566	72.255928	1005.3964	1.3544621	0
722850	0.91636493	1	2.2605225	85.461441	993.16414	2.3398371	5.5301362
722851	3.4351374	0.8576708	2.5689026	82.691315	998.88477	2.0896417	0
722852	1.3850594	1	4.1333557	84.592209	999.87531	2.5939074	2.1145925
722853	3.1173055	0.91847853	2.0642639	78.753159	996.33602	2.2974487	1.6412171
722854	4.0750208	0.80952711	0.67794189	72.906883	1001.6063	3.1948794	58.113829
722855	1.9108887	1	2.2724243	87.097595	995.26469	3.0877278	1.4359055
722856	1.2535151	1	0.90297852	81.678566	991.24313	3.5015115	34.445064
722857	3.4564157	0.91254832	1.7038208	78.722237	990.01727	2.9320583	0
722858	1.8685603	1	1.422998	81.610229	984.54773	2.5281845	0.52495543
722859	2.5922317	1	2.4079224	83.94278	982.36328	2.115762	0
722860	4.0777822	0.87209142	0.31957397	77.820763	999.905	2.6918288	7.754033
722861	7.1237914	0.47979634	-3.331366	51.4175	1021.2384	2.0484954	0
722862	5.4284306	0.74477951	-1.5749268	63.493614	1023.9933	1.8467863	0
722863	1.8058517	1	1.3045288	78.651695	1013.9116	2.6245525	10.161607
722864	2.8964178	1	5.853418	90.105682	1007.6402	2.3224787	9.3243254
722865	5.4980905	0.75936723	4.5385071	85.153694	1016.2657	2.2498606	1.9770891
722866	3.5551944	0.961482	6.956842	82.824654	1015.0009	3.3808703	0.98582371
722867	2.8420712	1	5.3425537	86.098999	1018.5687	1.6510566	10.095561
722868	6.6334048	0.67336553	4.1279236	72.071434	1029.5283	1.7056918	2.012093
722869	7.438431	0.59000075	3.2407776	71.22892	1037.1275	0.80544524	0
722870	5.0060431	0.86644327	3.4566284	74.054314	1037.0059	1.9866443	0
722871	4.4912149	0.91732815	5.7058044	71.159645	1035.003	2.3747768	0
722872	4.7351628	0.89999371	6.4055725	83.502068	1028.571	2.7296327	0.98161432
722873	1.4785301	1	4.8779541	90.564011	1009.715	2.6935193	15.275439
722874	6.8000702	0.74126868	0.91918335	79.225945	1001.1106	2.2210793	3.5411552
722875	3.9198642	0.98670899	4.7412048	77.494492	1006.5233	2.7846001	5.3652369
722876	2.9177829	1	8.188562	90.50106	1006.8775	3.4986536	8.7941964
722877	7.1299411	0.7392568	5.7080322	74.959633	1011.8431	2.6923228	4.0993551
722878	7.6933787	0.70582239	4.7283875	60.936386	1021.168	2.6899766	0.60134008
722879	5.1846292	0.92415607	5.6136719	75.738655	1016.8909	3.1087014	1.297731
722880	4.5571643	0.97403074	4.2293945	81.106407	996.82203	3.2327437	17.9391
722881	8.1110194	0.71854177	3.4840027	69.403961	1006.4366	2.3198205	0.57235831
722882	1.6504291	1	6.0704895	86.380173	1003.535	3.6720322	20.739155
722883	6.0976311	0.89131256	3.2000366	78.582039	997.39602	3.8482424	6.6041233
722884	3.6954366	1	5.6090332	87.706802	998.51859	2.3035957	15.121336
722885	7.9988007	0.7655275	6.725061	78.704613	999.17164	3.3406041	5.9922905
722886	8.0061279	0.78445343	5.0818726	61.542645	1008.3236	2.6513804	0
722887	7.684843	0.81503337	4.0560547	72.665108	1009.9799	1.6134046	10.788029
722888	9.177511	0.71782046	3.455072	68.854866	1014.5241	2.2414699	0.68838415
722889	9.536099	0.70289362	1.9633423	73.332687	1010.4477	1.8412378	0.30559064
722890	6.4234492	0.92152219	1.0803162	67.89003	1007.0514	2.2399039	0.51910881
722891	5.5459478	0.97629168	0.98824463	66.554077	1003.0416	2.8059264	0.23987754
722892	7.4814905	0.87203434	0.9117981	68.755707	1001.5798	2.663179	0.80012461
722893	8.5366943	0.81273794	2.5570313	69.924164	1001.7301	1.6731857	0
722894	7.4853435	0.88220063	2.2373901	76.921562	993.72359	1.5187505	5.2373496
722895	11.025434	0.66474301	1.6452271	66.220215	996.4657	1.5842053	0.57757471
722896	10.289963	0.72574783	1.5043884	73.798576	1004.7245	1.1578416	8.6205653
722897	11.701918	0.6388753	2.9653259	59.046104	1013.7034	1.0113106	0
722898	1.2971323	1	5.4368835	87.686203	998.00656	2.3983723	24.375582
722899	4.6056713	1	6.2219788	94.640213	981.08234	2.2073078	5.7454853
722900	5.8407856	0.99494996	4.0821167	80.548347	989.43992	2.816929	5.2681833
722901	7.0560922	0.94067632	3.9517151	81.504562	982.80422	2.8493955	8.62903
722902	10.222666	0.77979353	3.4892822	75.92205	1000.0496	3.3015301	3.0845962
722903	11.766408	0.69791279	3.6737	64.686119	1015.4717	3.6309976	1.4235579
722904	6.4432369	0.98234716	4.9135071	76.597702	1020.374	1.8879242	1.50684
722905	8.2401117	0.90090887	5.4837891	80.837128	1014.9295	2.3451335	2.2631289
722906	9.1910715	0.86602296	4.3383728	79.651329	1008.3712	2.1902636	3.4200343
722907	11.65642	0.74541962	2.7136169	80.382599	1001.9161	1.7316334	3.6421461
722908	12.99617	0.67975862	2.6042114	70.35878	1001.8133	1.4157303	0.66422565
722909	12.60772	0.71042726	3.7056213	70.663521	1005.1741	1.5844515	0
722910	12.071579	0.74666891	4.3695618	74.513046	1011.1101	1.5980235	1.673006
722911	10.578539	0.82742909	4.5325562	84.628456	1013.0542	1.0950406	3.4737647
722912	11.084806	0.80999296	4.2402588	82.86158	1009.4242	2.1807815	6.2554451
722913	8.211551	0.94466645	3.6944824	86.518997	1008.4184	1.9887892	4.4508481
722914	12.847634	0.73570202	4.2085205	79.901649	1005.4017	1.2042572	1.4813916
722915	7.1296424	0.99572354	4.0063721	80.617966	997.58148	1.7893211	3.8716742
722916	9.6453328	0.89416663	6.4731995	84.857735	993.25328	1.3796171	5.5163595
722917	5.4736901	1	7.014032	94.410294	989.98672	1.5595572	8.8970078
722918	13.162599	0.74683469	7.4564148	69.233681	1004.5291	1.4451987	1.0256706
