"",-46.500,-46.000,-45.500,-45.000,-44.500,-44.000,-43.500,-43.000,-42.500,-42.000,-41.500,-41.000,-40.500,-40.000,-39.500,-39.000,-38.500,-38.000,-37.500,-37.000,-36.500,-36.000,-35.500,-35.000,-34.500,-34.000,-33.500,-33.000,-32.500,-32.000,-31.500,-31.000,-30.500,-30.000,-29.500,-29.000,-28.500,-28.000,-27.500,-27.000,-26.500,-26.000,-25.500,-25.000,-24.500,-24.000,-23.500,-23.000,-22.500,-22.000,-21.500,-21.000,-20.500,-20.000,-19.500,-19.000,-18.500,-18.000,-17.500,-17.000,-16.500,-16.000,-15.500,-15.000,-14.500,-14.000,-13.500,-13.000,-12.500,-12.000,-11.500,-11.000,-10.500,-10.000,-9.500,-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
0.0000,NaN,NaN,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010,5.0000E-010
1.0000,NaN,NaN,2.9282E-008,3.2885E-008,3.6374E-008,3.8948E-008,4.0445E-008,4.0558E-008,3.8876E-008,3.3979E-008,1.6717E-008,2.9847E-009,1.8002E-010,1.9476E-011,1.4401E-011,5.4916E-011,5.0277E-008,1.5280E-008,2.2157E-008,4.3217E-008,5.5281E-009,9.3425E-011,9.3598E-008,2.2175E-007,2.4394E-008,6.1782E-008,6.4817E-009,6.0832E-012,2.4454E-012,2.8136E-012,4.9963E-011,5.9645E-009,1.0663E-006,6.4789E-006,1.1970E-005,1.3337E-005,1.2044E-005,1.0769E-005,9.7445E-006,8.9061E-006,8.2696E-006,7.8693E-006,7.6996E-006,7.7542E-006,8.0172E-006,8.4249E-006,8.9595E-006,9.6472E-006,1.0380E-005,9.3468E-006,4.0302E-006,1.3041E-007,1.8868E-009,2.4927E-010,1.9920E-010,3.8112E-010,2.2520E-008,1.1972E-006,1.8449E-005,2.1298E-005,1.1986E-005,5.5525E-006,2.6563E-006,1.3154E-006,9.4123E-007,7.6959E-007,6.3103E-007,5.2330E-007,4.4319E-007,4.1401E-007,5.8728E-007,8.4355E-007,1.1735E-006,1.5746E-006,2.1605E-006,2.9221E-006,4.1082E-006,6.7171E-006,1.1206E-005,1.8416E-005,2.8078E-005,3.9481E-005,5.2211E-005,6.5873E-005,8.0073E-005,9.4691E-005,1.0955E-004,1.2469E-004,1.4002E-004,1.5543E-004,1.7105E-004,1.8674E-004,1.9900E-004,1.9900E-004
2.0000,NaN,NaN,1.6112E-009,3.4689E-009,6.1526E-009,8.6276E-009,1.3911E-008,4.4176E-008,2.1577E-007,6.6972E-007,1.1443E-006,1.5410E-006,1.8996E-006,2.3141E-006,2.9216E-006,3.6322E-006,4.2980E-006,4.8099E-006,5.0930E-006,5.2965E-006,5.4642E-006,5.5191E-006,5.3935E-006,5.1174E-006,4.7246E-006,4.2469E-006,3.7551E-006,3.3590E-006,3.1042E-006,3.3761E-006,4.9561E-006,6.4258E-006,8.0008E-006,9.8989E-006,1.1716E-005,1.3418E-005,1.4762E-005,1.5969E-005,1.7336E-005,1.8642E-005,1.9862E-005,2.0043E-005,1.9736E-005,1.9766E-005,2.0010E-005,2.0063E-005,2.0033E-005,1.9837E-005,1.9537E-005,1.9579E-005,1.9851E-005,2.0410E-005,2.1227E-005,2.1952E-005,2.2744E-005,2.3554E-005,2.4496E-005,2.5428E-005,2.6500E-005,2.7621E-005,2.8847E-005,2.9611E-005,3.0170E-005,3.1006E-005,3.2023E-005,3.3324E-005,3.4850E-005,3.6549E-005,3.8441E-005,4.0483E-005,4.2722E-005,4.5134E-005,4.7766E-005,5.0595E-005,5.3649E-005,5.6866E-005,6.0309E-005,6.4116E-005,6.8264E-005,7.2818E-005,7.7709E-005,8.2818E-005,8.8177E-005,9.3816E-005,9.9736E-005,1.0597E-004,1.1250E-004,1.1934E-004,1.2644E-004,1.3375E-004,1.4133E-004,1.4903E-004,1.5496E-004,1.5496E-004
3.0000,NaN,NaN,7.6156E-007,2.3987E-006,1.6775E-005,6.4814E-005,6.5415E-005,5.0074E-005,3.8700E-005,3.0854E-005,2.5665E-005,2.3251E-005,2.2613E-005,2.3032E-005,2.3857E-005,2.4542E-005,2.5026E-005,2.5516E-005,2.6034E-005,2.6735E-005,2.7560E-005,2.8170E-005,2.9079E-005,3.1028E-005,3.3462E-005,3.4320E-005,3.4586E-005,3.3949E-005,3.3243E-005,3.3057E-005,3.3128E-005,3.2352E-005,3.1164E-005,2.9938E-005,2.8719E-005,2.8275E-005,2.8362E-005,2.8910E-005,2.9904E-005,3.0842E-005,3.1784E-005,3.1419E-005,3.0520E-005,3.0231E-005,3.0318E-005,3.0160E-005,2.9872E-005,2.9341E-005,2.8653E-005,2.8360E-005,2.8312E-005,2.8562E-005,2.9060E-005,2.9407E-005,2.9785E-005,3.0147E-005,3.0622E-005,3.1075E-005,3.1665E-005,3.2313E-005,3.3088E-005,3.3470E-005,3.3734E-005,3.4347E-005,3.5237E-005,3.6497E-005,3.8075E-005,3.9924E-005,4.2056E-005,4.4431E-005,4.7084E-005,4.9992E-005,5.3189E-005,5.6656E-005,6.0413E-005,6.4423E-005,6.8733E-005,7.3431E-005,7.8496E-005,8.3958E-005,8.9760E-005,9.5832E-005,1.0220E-004,1.0887E-004,1.1585E-004,1.2315E-004,1.3075E-004,1.3866E-004,1.4682E-004,1.5522E-004,1.6388E-004,1.7245E-004,1.7866E-004,1.7866E-004
4.0000,NaN,NaN,4.7045E-005,1.4352E-004,1.2216E-004,7.7542E-005,5.2730E-005,3.9378E-005,3.2537E-005,2.8529E-005,2.6128E-005,2.5707E-005,2.6236E-005,2.7194E-005,2.8168E-005,2.8811E-005,2.9230E-005,2.9747E-005,3.0419E-005,3.1421E-005,3.2658E-005,3.3686E-005,3.5083E-005,3.7712E-005,4.0816E-005,4.1767E-005,4.1817E-005,4.0631E-005,3.9303E-005,3.8601E-005,3.8245E-005,3.6937E-005,3.5210E-005,3.3512E-005,3.1898E-005,3.1226E-005,3.1208E-005,3.1751E-005,3.2816E-005,3.3833E-005,3.4834E-005,3.4375E-005,3.3312E-005,3.2897E-005,3.2881E-005,3.2601E-005,3.2173E-005,3.1487E-005,3.0655E-005,3.0256E-005,3.0149E-005,3.0384E-005,3.0899E-005,3.1294E-005,3.1737E-005,3.2183E-005,3.2756E-005,3.3324E-005,3.4036E-005,3.4811E-005,3.5705E-005,3.6225E-005,3.6641E-005,3.7403E-005,3.8449E-005,3.9864E-005,4.1598E-005,4.3602E-005,4.5883E-005,4.8402E-005,5.1187E-005,5.4217E-005,5.7524E-005,6.1091E-005,6.4937E-005,6.9028E-005,7.3415E-005,7.8188E-005,8.3332E-005,8.8878E-005,9.4768E-005,1.0093E-004,1.0739E-004,1.1415E-004,1.2124E-004,1.2865E-004,1.3639E-004,1.4444E-004,1.5276E-004,1.6133E-004,1.7017E-004,1.7894E-004,1.8532E-004,1.8532E-004
5.0000,NaN,NaN,5.1769E-005,1.0996E-004,7.7941E-005,4.5834E-005,3.0471E-005,2.3109E-005,2.0171E-005,1.8616E-005,1.7713E-005,1.8028E-005,1.8851E-005,1.9861E-005,2.0796E-005,2.1421E-005,2.1853E-005,2.2354E-005,2.2975E-005,2.3855E-005,2.4921E-005,2.5834E-005,2.7039E-005,2.9200E-005,3.1733E-005,3.2598E-005,3.2759E-005,3.1948E-005,3.1015E-005,3.0561E-005,3.0367E-005,2.9403E-005,2.8093E-005,2.6797E-005,2.5562E-005,2.5084E-005,2.5138E-005,2.5655E-005,2.6606E-005,2.7532E-005,2.8456E-005,2.8183E-005,2.7419E-005,2.7197E-005,2.7310E-005,2.7204E-005,2.6974E-005,2.6524E-005,2.5948E-005,2.5738E-005,2.5777E-005,2.6111E-005,2.6690E-005,2.7164E-005,2.7680E-005,2.8198E-005,2.8826E-005,2.9443E-005,3.0185E-005,3.0975E-005,3.1858E-005,3.2354E-005,3.2710E-005,3.3361E-005,3.4248E-005,3.5465E-005,3.6960E-005,3.8690E-005,4.0661E-005,4.2832E-005,4.5235E-005,4.7844E-005,5.0694E-005,5.3761E-005,5.7064E-005,6.0552E-005,6.4281E-005,6.8374E-005,7.2813E-005,7.7655E-005,8.2835E-005,8.8245E-005,9.3910E-005,9.9861E-005,1.0610E-004,1.1266E-004,1.1953E-004,1.2673E-004,1.3421E-004,1.4194E-004,1.4995E-004,1.5805E-004,1.6419E-004,1.6419E-004
6.0000,NaN,NaN,6.7486E-005,5.1196E-005,3.1226E-005,2.0384E-005,1.5932E-005,1.4405E-005,1.4195E-005,1.3857E-005,1.3457E-005,1.3695E-005,1.4188E-005,1.4778E-005,1.5322E-005,1.5674E-005,1.5920E-005,1.6251E-005,1.6704E-005,1.7380E-005,1.8230E-005,1.9006E-005,2.0042E-005,2.1840E-005,2.3965E-005,2.4883E-005,2.5303E-005,2.4999E-005,2.4606E-005,2.4581E-005,2.4746E-005,2.4283E-005,2.3518E-005,2.2736E-005,2.1973E-005,2.1820E-005,2.2100E-005,2.2766E-005,2.3808E-005,2.4833E-005,2.5872E-005,2.5864E-005,2.5426E-005,2.5498E-005,2.5893E-005,2.6097E-005,2.6203E-005,2.6117E-005,2.5923E-005,2.6102E-005,2.6539E-005,2.7284E-005,2.8294E-005,2.9220E-005,3.0220E-005,3.1258E-005,3.2447E-005,3.3667E-005,3.5062E-005,3.6556E-005,3.8202E-005,3.9511E-005,4.0746E-005,4.2348E-005,4.4244E-005,4.6523E-005,4.9127E-005,5.2008E-005,5.5174E-005,5.8581E-005,6.2265E-005,6.6198E-005,7.0419E-005,7.4904E-005,7.9675E-005,8.4682E-005,8.9986E-005,9.5715E-005,1.0184E-004,1.0843E-004,1.1539E-004,1.2262E-004,1.3015E-004,1.3800E-004,1.4618E-004,1.5472E-004,1.6361E-004,1.7285E-004,1.8237E-004,1.9214E-004,2.0219E-004,2.1228E-004,2.1990E-004,2.1990E-004
7.0000,NaN,NaN,1.0331E-004,4.5289E-005,1.7678E-005,1.2515E-005,1.4459E-005,1.7674E-005,2.0537E-005,2.1263E-005,2.1031E-005,2.1768E-005,2.2811E-005,2.3948E-005,2.4967E-005,2.5635E-005,2.6105E-005,2.6684E-005,2.7417E-005,2.8455E-005,2.9705E-005,3.0766E-005,3.2153E-005,3.4628E-005,3.7509E-005,3.8456E-005,3.8576E-005,3.7572E-005,3.6418E-005,3.5810E-005,3.5501E-005,3.4318E-005,3.2745E-005,3.1187E-005,2.9692E-005,2.9055E-005,2.9009E-005,2.9470E-005,3.0403E-005,3.1282E-005,3.2149E-005,3.1653E-005,3.0587E-005,3.0124E-005,3.0028E-005,2.9670E-005,2.9161E-005,2.8389E-005,2.7446E-005,2.6883E-005,2.6556E-005,2.6513E-005,2.6699E-005,2.6712E-005,2.6720E-005,2.6670E-005,2.6679E-005,2.6605E-005,2.6594E-005,2.6555E-005,2.6543E-005,2.5990E-005,2.5136E-005,2.4471E-005,2.3907E-005,2.3555E-005,2.3356E-005,2.3256E-005,2.3270E-005,2.3347E-005,2.3536E-005,2.3806E-005,2.4209E-005,2.4722E-005,2.5382E-005,2.6132E-005,2.7038E-005,2.8239E-005,2.9713E-005,3.1512E-005,3.3585E-005,3.5851E-005,3.8331E-005,4.1046E-005,4.3994E-005,4.7185E-005,5.0615E-005,5.4287E-005,5.8199E-005,6.2372E-005,6.6786E-005,7.1265E-005,7.4582E-005,7.4582E-005
8.0000,NaN,NaN,2.5799E-004,9.6025E-005,1.9671E-005,1.0798E-005,2.4163E-005,6.0772E-005,1.1284E-004,1.5463E-004,1.7664E-004,1.8958E-004,1.9208E-004,1.8839E-004,1.8104E-004,1.7102E-004,1.6020E-004,1.5030E-004,1.4163E-004,1.3461E-004,1.2877E-004,1.2272E-004,1.1741E-004,1.1404E-004,1.1023E-004,1.0024E-004,8.6494E-005,6.9108E-005,5.0370E-005,3.2093E-005,1.7486E-005,8.8123E-006,4.1066E-006,1.8802E-006,9.4884E-007,5.5787E-007,3.6449E-007,2.3971E-007,1.5365E-007,1.2733E-007,3.7147E-007,2.1249E-006,4.9552E-006,5.7870E-006,5.6433E-006,5.0830E-006,4.5915E-006,4.1532E-006,3.7649E-006,3.4474E-006,3.2009E-006,2.9882E-006,2.7583E-006,2.4987E-006,2.2209E-006,1.8448E-006,1.4119E-006,1.2049E-006,1.1525E-006,1.1696E-006,1.1991E-006,1.2202E-006,1.2467E-006,1.4704E-006,1.9626E-006,2.6213E-006,3.3186E-006,3.9492E-006,4.4818E-006,4.9910E-006,5.5668E-006,6.2566E-006,7.0651E-006,7.9863E-006,9.0139E-006,1.0142E-005,1.1369E-005,1.2691E-005,1.4116E-005,1.5651E-005,1.7300E-005,1.9066E-005,2.0948E-005,2.2950E-005,2.5078E-005,2.7346E-005,2.9772E-005,3.2377E-005,3.5183E-005,3.8225E-005,4.1537E-005,4.5045E-005,4.7789E-005,4.7789E-005
