"",45.900
233.0000,-5.1951E+000
234.0000,-1.6435E+001
235.0000,-1.6184E+001
236.0000,-1.1655E+001
237.0000,-7.9004E+000
238.0000,-1.0525E+001
239.0000,-1.7460E+001
240.0000,-1.2136E+001
241.0000,-1.9864E+001
242.0000,-2.5929E+001
243.0000,-2.5619E+001
244.0000,-1.1854E+001
245.0000,-1.3982E+001
246.0000,-1.3395E+001
247.0000,-2.7973E+001
248.0000,-3.4829E+001
249.0000,-5.0760E+001
250.0000,-2.0145E+001
251.0000,-1.9382E+001
252.0000,-1.9724E+001
253.0000,-1.2514E+001
254.0000,-7.2415E+000
255.0000,-1.7764E+001
256.0000,-1.8618E+001
257.0000,-4.1213E+001
258.0000,-6.3904E+001
259.0000,-2.5373E+001
260.0000,-2.5703E+001
261.0000,-1.9328E+001
262.0000,-8.0023E+000
263.0000,3.2559E+000
264.0000,3.1313E+000
265.0000,1.5476E+001
266.0000,5.9468E+000
267.0000,1.2551E+000
268.0000,-2.3773E-001
269.0000,2.0464E+000
270.0000,-2.3718E+000
271.0000,-2.3639E+000
272.0000,-2.0441E+000
273.0000,-7.3017E+000
274.0000,-6.4106E+000
275.0000,-4.2074E+000
276.0000,-1.6242E+001
277.0000,-1.2114E+001
278.0000,-3.3701E+000
279.0000,-6.5895E+000
280.0000,-1.4474E+001
281.0000,-3.6302E+001
282.0000,-4.5232E+001
283.0000,-3.9045E+001
284.0000,-3.1766E+001
285.0000,-1.7961E+001
286.0000,-2.2038E+001
287.0000,-3.7144E+001
288.0000,-2.3935E+001
289.0000,-1.1461E+001
290.0000,-1.2066E+001
291.0000,-1.2503E+001
292.0000,-1.8984E+001
293.0000,-1.5099E+001
294.0000,-8.9438E+000
295.0000,-2.9842E+001
296.0000,-2.3124E+001
297.0000,-8.4431E+000
298.0000,-2.8201E+001
299.0000,-4.2380E+001
300.0000,-4.7565E+001
301.0000,-3.9575E+001
302.0000,-2.7435E+001
303.0000,-2.9010E+001
304.0000,-1.5736E+001
305.0000,-4.2538E+001
306.0000,-2.9930E+001
307.0000,-2.5269E+001
308.0000,-2.3373E+001
309.0000,-1.9802E+001
310.0000,-3.3264E+001
