"",45.900
230.0000,-7.6323E+001
231.0000,-6.2805E+001
232.0000,-4.5223E+001
233.0000,-3.2559E+001
234.0000,-5.0604E+001
235.0000,-4.9972E+001
236.0000,-5.0907E+001
237.0000,-3.2301E+001
238.0000,-4.0068E+001
239.0000,-5.6696E+001
240.0000,-4.9827E+001
241.0000,-6.8083E+001
242.0000,-9.7141E+001
243.0000,-9.6342E+001
244.0000,-4.9021E+001
245.0000,-5.9639E+001
246.0000,-5.9823E+001
247.0000,-7.4404E+001
248.0000,-8.9746E+001
249.0000,-1.0269E+002
250.0000,-6.0456E+001
251.0000,-5.5420E+001
252.0000,-6.5748E+001
253.0000,-3.7123E+001
254.0000,-1.9134E+001
255.0000,-4.6253E+001
256.0000,-5.3907E+001
257.0000,-1.1161E+002
258.0000,-1.6033E+002
259.0000,-6.4168E+001
260.0000,-7.3009E+001
261.0000,-7.1785E+001
262.0000,-4.5568E+001
263.0000,-8.5640E+000
264.0000,-1.8332E+001
265.0000,-1.2144E+001
266.0000,-1.1350E+001
267.0000,-4.5638E+000
268.0000,-1.1004E+001
269.0000,-1.9232E+001
270.0000,-3.2877E+001
271.0000,-3.6594E+001
272.0000,-2.6070E+001
273.0000,-2.0342E+001
274.0000,-3.2268E+001
275.0000,-2.0419E+001
276.0000,-3.9257E+001
277.0000,-4.7553E+001
278.0000,-2.2361E+001
279.0000,-2.7221E+001
280.0000,-3.7627E+001
281.0000,-8.7611E+001
282.0000,-1.0014E+002
283.0000,-7.5398E+001
284.0000,-6.3464E+001
285.0000,-4.0203E+001
286.0000,-5.2476E+001
287.0000,-7.8991E+001
288.0000,-6.0451E+001
289.0000,-3.2165E+001
290.0000,-2.9142E+001
291.0000,-3.3422E+001
292.0000,-3.8588E+001
293.0000,-3.1642E+001
294.0000,-2.3315E+001
295.0000,-7.2690E+001
296.0000,-4.8910E+001
297.0000,-2.4117E+001
298.0000,-6.5866E+001
299.0000,-9.5516E+001
300.0000,-8.4303E+001
301.0000,-8.5282E+001
302.0000,-7.3390E+001
303.0000,-7.2420E+001
304.0000,-4.8668E+001
305.0000,-8.0238E+001
306.0000,-5.5817E+001
307.0000,-4.6189E+001
308.0000,-6.3628E+001
309.0000,-3.9067E+001
310.0000,-7.4349E+001
311.0000,-4.9978E+001
312.0000,-4.2480E+001
313.0000,-3.5225E+001
314.0000,-6.5487E+000
315.0000,-4.2944E+001
316.0000,-5.7270E+001
317.0000,-6.3239E+001
318.0000,-2.8150E+001
319.0000,-1.6367E+001
320.0000,-1.2476E+000
321.0000,-4.1409E+001
322.0000,-6.9454E+001
323.0000,-7.7041E+001
324.0000,-7.8876E+001
325.0000,-4.0938E+001
326.0000,-3.0541E+001
327.0000,-1.6631E+001
328.0000,-1.9859E+001
329.0000,-2.3690E+001
330.0000,-1.2987E+001
331.0000,-4.6511E+000
332.0000,-2.8698E+001
333.0000,-2.1641E+001
334.0000,-3.0583E-001
335.0000,-5.2531E+000
336.0000,1.0173E+001
337.0000,-2.3282E+001
338.0000,-3.0274E+001
339.0000,-5.6271E+000
340.0000,-2.5337E+000
341.0000,2.8911E+001
342.0000,1.6348E+001
343.0000,3.7273E+001
344.0000,8.6133E+000
345.0000,8.5756E+001
346.0000,3.7946E-001
347.0000,-1.4498E-001
348.0000,-7.8001E+000
349.0000,-3.8400E+001
350.0000,-4.6862E+001
351.0000,1.4718E+001
352.0000,-6.5794E+001
353.0000,-1.2107E+001
354.0000,-3.2307E+001
355.0000,-6.4382E+001
356.0000,-1.6648E+001
357.0000,-6.0297E+001
358.0000,-2.6378E+001
359.0000,-2.2202E+001
360.0000,-2.1597E+001
361.0000,-2.0378E+001
362.0000,-1.1322E+001
363.0000,-9.3190E+000
364.0000,-2.6043E+001
365.0000,-2.4656E+001
