"",45.900
228.0000,-3.8869E+002
229.0000,-3.8751E+002
230.0000,-3.8687E+002
231.0000,-3.8646E+002
232.0000,-3.8641E+002
233.0000,-3.8762E+002
234.0000,-3.8806E+002
235.0000,-3.8727E+002
236.0000,-3.8723E+002
237.0000,-3.8828E+002
238.0000,-3.8930E+002
239.0000,-3.8956E+002
240.0000,-3.8958E+002
241.0000,-3.8878E+002
242.0000,-3.8751E+002
243.0000,-3.8659E+002
244.0000,-3.8617E+002
245.0000,-3.8617E+002
246.0000,-3.8615E+002
247.0000,-3.8548E+002
248.0000,-3.8444E+002
249.0000,-3.8183E+002
250.0000,-3.8145E+002
251.0000,-3.8138E+002
252.0000,-3.8103E+002
253.0000,-3.8065E+002
254.0000,-3.8040E+002
255.0000,-3.8000E+002
256.0000,-3.7966E+002
257.0000,-3.7858E+002
258.0000,-3.7655E+002
259.0000,-3.7483E+002
260.0000,-3.7405E+002
261.0000,-3.7368E+002
262.0000,-3.7366E+002
263.0000,-3.7421E+002
264.0000,-3.7483E+002
265.0000,-3.7555E+002
266.0000,-3.7627E+002
267.0000,-3.7723E+002
268.0000,-3.7801E+002
269.0000,-3.7846E+002
270.0000,-3.7860E+002
271.0000,-3.7828E+002
272.0000,-3.7783E+002
273.0000,-3.7736E+002
274.0000,-3.7690E+002
275.0000,-3.7652E+002
276.0000,-3.7613E+002
277.0000,-3.7581E+002
278.0000,-3.7570E+002
279.0000,-3.7560E+002
280.0000,-3.7529E+002
281.0000,-3.7462E+002
282.0000,-3.7365E+002
283.0000,-3.7281E+002
284.0000,-3.7213E+002
285.0000,-3.7169E+002
286.0000,-3.7125E+002
287.0000,-3.7055E+002
288.0000,-3.6990E+002
289.0000,-3.6951E+002
290.0000,-3.6915E+002
291.0000,-3.6878E+002
292.0000,-3.6834E+002
293.0000,-3.6785E+002
294.0000,-3.6754E+002
295.0000,-3.6698E+002
296.0000,-3.6637E+002
297.0000,-3.6610E+002
298.0000,-3.6554E+002
299.0000,-3.6466E+002
300.0000,-3.6364E+002
301.0000,-3.6264E+002
302.0000,-3.6172E+002
303.0000,-3.6088E+002
304.0000,-3.6021E+002
305.0000,-3.5940E+002
306.0000,-3.5850E+002
307.0000,-3.5777E+002
308.0000,-3.5711E+002
309.0000,-3.5644E+002
310.0000,-3.5564E+002
311.0000,-3.5482E+002
312.0000,-3.5410E+002
313.0000,-3.5350E+002
314.0000,-3.5331E+002
315.0000,-3.5288E+002
316.0000,-3.5226E+002
317.0000,-3.5162E+002
318.0000,-3.5119E+002
319.0000,-3.5098E+002
320.0000,-3.5089E+002
321.0000,-3.5045E+002
322.0000,-3.4962E+002
323.0000,-3.4881E+002
324.0000,-3.4784E+002
325.0000,-3.4696E+002
326.0000,-3.4632E+002
327.0000,-3.4591E+002
328.0000,-3.4550E+002
329.0000,-3.4505E+002
330.0000,-3.4479E+002
331.0000,-3.4466E+002
332.0000,-3.4440E+002
333.0000,-3.4410E+002
334.0000,-3.4402E+002
335.0000,-3.4399E+002
336.0000,-3.4408E+002
337.0000,-3.4375E+002
338.0000,-3.4358E+002
339.0000,-3.4355E+002
340.0000,-3.4350E+002
341.0000,-3.4380E+002
342.0000,-3.4414E+002
343.0000,-3.4456E+002
344.0000,-3.4494E+002
345.0000,-3.4574E+002
346.0000,-3.4607E+002
347.0000,-3.4603E+002
348.0000,-3.4586E+002
349.0000,-3.4536E+002
350.0000,-3.4492E+002
351.0000,-3.4485E+002
352.0000,-3.4423E+002
353.0000,-3.4387E+002
354.0000,-3.4368E+002
355.0000,-3.4304E+002
356.0000,-3.4264E+002
357.0000,-3.4215E+002
358.0000,-3.4149E+002
359.0000,-3.4105E+002
360.0000,-3.4080E+002
361.0000,-3.4038E+002
362.0000,-3.4009E+002
363.0000,-3.3997E+002
364.0000,-3.3975E+002
365.0000,-3.3933E+002
