wind_speed,swr,mixing.coef_mix_hyp,qual
1,1,1,14027.2858149062
1.08639964860515,0.978631788451486,0.913139078553431,16770.8197330809
0.979140958977371,1.11677001829546,1.00418664618328,14464.1008983421
1.11661812730037,1.03028671396369,1.07995364428991,20967.1207094113
1.09059984878322,0.899139525204396,1.00012758401136,18403.8946659907
0.94090752659914,0.820271992432872,1.01480508743891,20045.7408738932
1.05468531350096,0.968854500348406,1.07978108629536,14849.3292765148
1.05263461031252,1.04339433345627,0.950974791216795,14597.1984599975
1.05981176405405,1.07841754365258,0.992924013677868,15299.6611712441
0.930140026420887,0.982452456409908,1.01475666260207,13538.80076646
0.839480926024888,1.01909365721393,1.09755361590224,14137.8389729148
0.957956663670772,0.86789007487876,0.940316476663801,16720.5160467215
0.983993508359296,1.06198619441887,1.08520278359949,13670.5221706295
0.827391760828906,0.903612316921718,0.942605526375288,17451.0634076968
0.937162956792475,0.906299047630383,1.04159181292543,14971.8916138375
0.839232211760025,0.879771935406585,1.08053003809397,21903.4881392414
1.03619730530585,0.881612186220862,0.86581990477444,17599.6645964334
0.850873414522161,1.04928683943339,0.978835718988727,14469.2516756887
1.02492702270472,0.974311685473083,1.00619141744106,15375.5974244353
1.02222732585256,0.854426205163327,0.872893477345797,18047.1003123261
0.787862331752636,1.09861557593726,1.08218916534414,16748.3292578584
0.987801939260956,0.81795365462066,0.922166411940894,18748.996936834
1.01905086709887,0.999119984730847,1.12779542849971,15439.6427054696
0.988729221473711,1.14694163431525,1.02742367156698,20436.532184632
0.977189846814297,0.891889743158001,0.896863587139793,17164.8246223691
0.89839375464471,1.19584072383605,1.03020949019437,17507.6146448773
0.907099252736996,0.926763450689515,1.03790358083908,14163.2839154954
0.989760099147972,1.06670793327572,0.947864832767562,14349.7239570022
0.826876632932067,0.893931920411033,1.03596074113685,14198.9985997541
0.9677535286953,0.99209143701055,0.939214298860836,13636.7310903659
0.994704299740627,1.05971057462349,0.952960051506934,13842.4834025527
1.05217380275353,1.06239990274422,0.965597993635282,15045.339411604
0.953083461241522,1.21945984102811,1.12152708436462,17555.4876575518
0.979157218932327,0.855900406748024,0.998593832070462,17751.1818065523
0.981446892539862,0.914241535855997,1.02285200694628,15214.1729637092
0.945871074645953,0.915554694014109,0.920563608350941,15045.9377862215
1.10252009911219,0.805992885875625,0.916091046294912,22645.6511856546
0.952158633126014,0.98896309723164,1.1252571197852,13467.6761560216
1.09783203054594,0.820085190689985,1.19893144529301,21700.2399171929
0.820547793865352,1.06167126137742,1.0780234342147,15637.0068416657
0.997822853102649,1.000731187497,1.17486814506508,14364.9841703627
0.823228560977104,0.826825206417694,1.19853157072385,19838.2662359905
0.822509976368019,0.847592556764099,1.02086868198924,16390.9404936397
0.939773382780494,1.03714905945339,1.08311646050169,14501.9913178514
