wind_speed,swr,Phys.par.C_shelter,qual
1,1,0.15,14474.9969137394
0.76720750731655,0.789361698036143,0.124425202204656,31268.8929687401
0.974140956910115,1.0150306043391,0.142247146961506,16684.7718176963
0.905627772930136,1.05023172279887,0.152583145921299,18074.9773980301
0.991001248286868,1.00353730436445,0.175882590032207,11574.2153460137
0.829635985111962,0.833729872046107,0.185720701499161,21423.3920614057
0.872381265597974,0.882894013852513,0.146079847037408,22842.4012641996
0.966341822605637,1.07942230722564,0.150531641207034,15482.0956989126
1.09071029991084,0.944304594814189,0.202025882160861,4643.27194450683
1.19333748528939,0.928774090440228,0.223590103201104,4074.3847983004
1.22242623449338,0.831825611827653,0.221106375675957,5431.96878999774
0.967581616401989,0.844550738645888,0.234157872350212,6900.82865684351
1.2519325787451,0.900408574527683,0.234847547553463,4536.64026360154
1.13470501273623,0.935723195029848,0.23139552307017,3959.90457547312
1.32899039968584,1.01857071489718,0.207667784798919,4254.62268439965
1.23041554648321,0.818997459291029,0.213488323335055,5766.52316644135
1.03734754645321,0.8976318109956,0.216745219767557,5338.82686225318
1.17045602410128,1.09420196797865,0.2622501525177,3070.28543660407
1.21540569659775,1.01805129602691,0.273316632393291,3641.87012863453
1.29463444033958,1.03753261711041,0.287421841860655,5013.56725294938
1.15522217176091,1.10983633995354,0.277308757149129,3071.19813202149
1.13717859444425,0.975805193428917,0.268195006362029,3232.22893240951
1.24673770629876,0.904198632085622,0.238944630698107,4459.37426836757
1.27576962980773,1.00583958543153,0.263132578206241,4347.31210444977
1.20110666317258,1.13733690516402,0.244485075731665,3220.04867488861
1.23394188034492,1.02545893869826,0.267510988359449,3790.60666182559
1.24800570641527,1.25974653638405,0.251179347280489,4433.6983759788
1.31806590942364,1.38311084534778,0.262366133365684,7200.68822904826
1.46709120000055,1.21554257849217,0.294638226753813,8516.3015153652
1.17127039890135,1.01102128955074,0.277018990249175,3249.09986736186
1.37292418164849,1.09238889755253,0.289961735761528,6605.09547900845
1.03432493243442,1.01644374362629,0.243077193276218,3409.19276283551
1.08068017686287,1.2294534528385,0.249442260080421,3228.08984392959
1.12964194754339,0.881033081800375,0.243353957412784,4450.19072672706
1.21269845584169,1.21111661993346,0.263576320922299,3922.00382240384
1.08990787830055,0.929524014215214,0.257281777422379,3766.52723373356
1.13032776521607,1.13995574609691,0.294954755624565,3127.92773068467
1.14079570650673,1.07604819435772,0.27426386931219,2940.52971096237
0.983566073036856,1.21448887656343,0.284407603646069,4943.84395616994
1.29871163528222,1.02916497788138,0.277068120103809,4877.81700150048
0.998025706967061,1.0924909837534,0.258956029284521,4400.01169587095
1.06493197619863,1.14154271063694,0.299086531866463,2904.6274047594
1.04698221828846,1.12439767501797,0.326249870859159,2838.84471678287
1.00274945367839,1.13177392966922,0.332866374642672,2788.59540421024
0.965186939611401,1.24122038345512,0.344847789858888,4114.59622829296
1.10726699192518,1.18305737286594,0.328989251666204,3529.20429567714
1.04950801281647,1.11328361030384,0.317510645363529,2788.43758586077
1.01588262947585,1.10549954497204,0.333085582624597,2747.91003492437
1.12669255653848,0.774986836340704,0.339829902588941,5266.93193917507
1.02652457794682,1.29611935622887,0.321991375532436,4085.53730876725
1.01348529132803,1.11534277708377,0.311463269421308,2741.01441842178
1.05772827874463,1.20612954993394,0.31084480247699,3288.14981438523
0.972640814281425,1.07162340527846,0.302912188540414,3244.93985899103
1.07766498796056,1.087321200216,0.305778444745946,2766.28085625242
0.988690907754024,1.22358187369511,0.307809612548231,4025.22649500606
0.90027275847321,1.07424178940832,0.318949162423605,6053.18563338391
1.10078543404315,1.28920042536535,0.288297693886357,3980.65292855053
1.03570906777155,0.878302861562866,0.336928676534339,3527.32918189035
1.08165927632591,1.13223679232476,0.311278384211601,2927.22420430019
0.969720390117373,1.13137021170578,0.32844952099868,3085.37010483475
0.989071367315194,1.1994732244653,0.300407157314793,3947.85386138348
0.910733236378625,0.990291582447555,0.318200818224036,4810.66193249971
0.891134752594751,1.17212822755712,0.289240499347565,8697.65484205316
0.891280310070047,1.22327488290942,0.330220479481762,7270.78710313932
0.984157824171483,0.991320588267247,0.30548647286324,3038.60660758673
0.901972542108535,1.26208603344603,0.298757666995316,8276.88146500437
0.874296720594192,1.12110536358691,0.310705280893336,8240.98484135988
0.896864581829151,1.24242135612249,0.305216888451887,8089.12410917701
0.999173210460786,1.09387576914639,0.304399426145848,2739.99301725493
0.863627233774946,1.23435348167861,0.299075173546292,9813.79300499484
1.2695002570661,1.00362288598749,0.277479680033226,4484.94278163291
1.02421784345765,1.02402279733865,0.29714421716521,2832.54380610938
1.00085556240211,1.14388981855054,0.26827074482218,4224.63233077551
1.15158746844786,1.20978030565036,0.324613040024884,4221.06032569761
1.02859255113019,1.06130812341124,0.296683607771497,2752.06226573132
0.895966744020714,1.04790808986375,0.324898769133541,5744.8348356295
0.93818369703552,1.12237235309251,0.278675002894535,6497.97325537726
1.04979183966939,1.08057874946715,0.29729756254013,2765.6577908254
0.927207324232083,1.10400741511116,0.300609817943439,5773.79180122512
1.00332402001451,1.17466075192482,0.293381868322317,3421.22400340974
0.907857022392483,0.994713316826673,0.344719569434555,3732.41841850781
0.970139354748374,1.03783533177409,0.284306162609166,3919.68878920061
0.694834687559395,1.11128598506993,0.290878391185707,16579.9676983236
0.897378903187773,0.99958618069142,0.295777412193993,6998.49595820604
1.00623728771938,0.90690847662645,0.289038285588002,3895.12449032568
1.02629774298152,1.09704430271845,0.30015196720017,2730.03251051107
1.10625440391489,1.0141108299281,0.290564105934453,2902.79987246662
1.00445860978289,1.04161453397281,0.268667470170749,3202.10331526181
0.917231402592328,0.910059545388849,0.30440359513036,4686.12571314457
1.02830966631326,1.17419860635875,0.30550579234244,2972.83624530901
0.801180754883673,0.971926046073492,0.319573992326042,11596.2668973248
1.06243086997288,1.29913730034541,0.295564909341307,4042.65713026872
1.01413257803527,1.14744859978515,0.304994784006127,2829.28754869323
1.07002334326965,1.07495172893372,0.325577738538125,2746.92648479881
0.891986251591565,1.01111836908885,0.299645857493446,7158.81895075038
1.17891604646746,0.975995964134269,0.27392498307314,3445.93025188546
0.8512633833582,1.02492218308551,0.275244745273198,11385.461281373
0.938049303310679,1.13631284331143,0.307647114588374,5206.29089603654
1.06486848105348,1.05659404537255,0.295449058357152,2768.12322336861
