par_id,rmse,nse,r,re,mae,nmae
p0001,1.68153917059858,0.838869245856446,0.964755478957208,-0.111805411727093,1.24215545293208,0.113306655498389
p0002,2.0098031862934,0.769817912838989,0.916474243144803,-0.0992316496025756,1.21919734343119,0.108008849262705
p0003,2.50709394744929,0.641816414345737,0.900276345690567,-0.152190628119666,1.74391996379628,0.154362158439051
p0004,1.55420401723225,0.862348636638155,0.963574616415929,-0.0940649733682875,1.08055569020554,0.0967794725107812
p0005,2.53935485309032,0.632539001371443,0.875105767933693,-0.132790685958469,1.66290323328719,0.143686998083349
p0006,1.4824935760252,0.874757968604367,0.958830333508565,-0.0824204993829313,0.989500859165566,0.0898693968182285
p0007,3.21058556059552,0.412601329575118,0.796099013141325,-0.150927129246951,1.89381388973977,0.16760281259163
p0008,2.6420896092897,0.602204790254,0.855146305326481,-0.124851620495038,1.69191928353519,0.142783160926082
p0009,2.21036175725802,0.721585930161064,0.903177798184114,-0.117057289066693,1.35869067389663,0.126003040495074
p0010,3.09496396418646,0.454147056803321,0.799786048590398,-0.123428130627048,1.73370177939414,0.148246508997699
p0011,1.57476955969016,0.858681673637778,0.963079137482018,-0.0985598068002786,1.11154359233307,0.10126755766631
p0012,2.79526419930192,0.554743582794793,0.836936314109555,-0.128838900625471,1.79084760469431,0.150133826565975
p0013,2.36622879847848,0.680935905415365,0.890976876291522,-0.121631699750798,1.52782926090539,0.130641128467726
p0014,1.26407361312665,0.908943868728148,0.970993814576953,-0.0690762795776167,0.850318506925884,0.0757899776681455
p0015,2.1101265095128,0.746264373451511,0.901981950079896,-0.0918479301390702,1.20551939999584,0.107683024861673
p0016,3.12210405605894,0.444531788764713,0.821145063565719,-0.173052829294049,1.94677517883133,0.176828885137847
p0017,3.32314518018734,0.370692231692266,0.804018583777046,-0.18931837540042,2.14360060985357,0.192382233395864
p0018,2.55184134803394,0.628916364171956,0.873489304097565,-0.132149398314688,1.66563388155898,0.142786106887582
p0019,3.2676158710656,0.391547813004931,0.787728268906543,-0.150750318089407,1.92301475376746,0.168429116288614
p0020,3.10465904953037,0.450721892722033,0.80046981258179,-0.130099590039653,1.74997356307889,0.1508700187646
p0021,3.20339460985408,0.41522965048171,0.803913859603628,-0.166446618791504,2.09826789413277,0.179661370025331
p0022,3.09569158752283,0.453890367528693,0.823424007264981,-0.169927303656018,2.01702377360255,0.177806201528038
p0023,2.90974019564166,0.517527138454634,0.820269390506429,-0.126632150925472,1.86654099503269,0.154901498091519
p0024,2.82748552063618,0.544419379171711,0.837112637685321,-0.13610264821131,1.81858872575323,0.153633808753707
p0025,1.44265299289599,0.881399034372532,0.968335883794158,-0.0889357414506841,1.01824383935222,0.0926435078584464
p0026,2.97985454248824,0.493995250727581,0.815566079251535,-0.125128441018952,1.7700013440236,0.151231924385599
p0027,1.6458667664834,0.84563323075529,0.967221629108583,-0.108717315837704,1.21582953824635,0.110047356807855
p0028,3.08106510108693,0.459038680850229,0.799537866839409,-0.118199686187537,1.7125900307049,0.145138560589397
p0029,1.14176283539093,0.925712410256308,0.97514967541342,-0.0596013733311239,0.763968129836352,0.0677450022711448
p0030,1.23575860097484,0.912977461736134,0.978992628552889,-0.0820916838733999,0.915457004025828,0.085827677858209
p0031,2.89847674689789,0.521255162280166,0.847666126897293,-0.16197630746839,1.93346338695225,0.16880589702709
p0032,3.19442992037887,0.418498026674501,0.798334729853935,-0.149559813485027,1.87515244205887,0.165381405905756
p0033,2.72676778332507,0.576297749053937,0.881800012367592,-0.1663711506279,1.90324227848625,0.168276586480415
p0034,1.26879163420681,0.908262885485572,0.969069642516345,-0.0662767105050288,0.84173303299103,0.0744519406010602
p0035,3.25931096734391,0.394636741176585,0.789139911169968,-0.150148475116268,1.93141497421233,0.168940661518872
p0036,3.26018867237656,0.394310658807903,0.791109025546205,-0.154783863781844,1.93001516461364,0.170274671093102
p0037,2.87848359921508,0.527836967463483,0.832209922352824,-0.13942346360013,1.83375092957275,0.156158598734952
p0038,1.77644147187742,0.820168291751773,0.957817739040101,-0.116063375580004,1.28728966734289,0.117314640787562
