Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-02-27 00:00:00,21.289497,295.96381,4.8779541,90.564011,7.0240277,0.015275439,0
1979-02-28 00:00:00,97.914868,253.18958,0.91918335,79.225945,5.7920219,0.0035411552,0
1979-03-01 00:00:00,56.442503,290.21799,4.7412048,77.494492,7.2615439,0.0053652369,0
1979-03-02 00:00:00,42.013438,322.91086,8.188562,90.50106,9.1236174,0.0087941964,0
1979-03-03 00:00:00,102.66471,279.72049,5.7080322,74.959633,7.0209083,0.0040993551,0
1979-03-04 00:00:00,110.77771,266.70026,4.7283875,60.936386,7.0147896,0.00060134008,0
1979-03-05 00:00:00,74.653978,284.36423,5.6136719,75.738655,8.1067193,0.001297731,0
1979-03-06 00:00:00,65.619053,287.05374,4.2293945,81.106407,8.4301917,0.0179391,0
1979-03-07 00:00:00,116.79134,265.3042,3.4840027,69.403961,6.0495147,0.00057235831,0
1979-03-08 00:00:00,23.764686,305.08087,6.0704895,86.380173,9.5757471,0.020739155,0
1979-03-09 00:00:00,87.80038,276.50458,3.2000366,78.582039,10.035258,0.0066041233,0
1979-03-10 00:00:00,53.21095,308.845,5.6090332,87.706802,6.0072047,0.015121336,0
1979-03-11 00:00:00,115.17551,293.45923,6.725061,78.704613,8.7114644,0.0059922905,0
1979-03-12 00:00:00,115.28103,274.50784,5.0818726,61.542645,6.91414,0,0
1979-03-13 00:00:00,110.6548,275.51413,4.0560547,72.665108,4.2073577,0.010788029,0.0095461129
1979-03-14 00:00:00,132.14786,271.51593,3.455072,68.854866,5.8451955,0.00068838415,0
1979-03-15 00:00:00,137.3112,255.72141,1.9633423,73.332687,4.8014898,0.00030559064,0
1979-03-16 00:00:00,92.491865,272.25903,1.0803162,67.89003,5.8411121,0.00051910881,0
1979-03-17 00:00:00,79.856636,276.38797,0.98824463,66.554077,7.3171579,0.00023987754,0
1979-03-18 00:00:00,107.72671,274.54803,0.9117981,68.755707,6.9449077,0.00080012461,0
1979-03-19 00:00:00,122.9207,269.07602,2.5570313,69.924164,4.3632522,0,0
1979-03-20 00:00:00,107.78218,264.92514,2.2373901,76.921562,3.9605234,0.0052373496,0
